function.	skin_15
K00001	37.0664485
K00002	1.9553577
K00003	99.0948911
K00004	3.1977202
K00005	12.2360495
K00007	0
K00008	59.4913436
K00009	68.2266382
K00010	17.7573924
K00011	0.0695701
K00012	27.8802478
K00013	90.5533734
K00014	110.2755546
K00015	0.5148184
K00016	191.2596352
K00018	0.4105898
K00019	6.0927108
K00020	3.7651753
K00021	0.4044771
K00023	1.6209824
K00024	39.1553183
K00027	117.5365032
K00028	0.2398374
K00029	2.4078971
K00030	0.1391401
K00031	98.3241662
K00032	0.0695701
K00033	99.139237
K00034	12.218821
K00035	0.5426465
K00036	99.0168055
K00038	0.4044771
K00039	0
K00040	10.7927658
K00041	0.9441651
K00042	1.0083021
K00043	0.1391401
K00045	1.6378086
K00046	8.4773424
K00048	0
K00050	0.9948519
K00052	97.273953
K00053	99.3073344
K00054	72.6998832
K00055	0.4304283
K00057	103.7988418
K00058	103.7586247
K00059	211.0807834
K00060	12.608082
K00064	0.527341
K00065	1.7094357
K00066	0
K00067	10.4814731
K00068	2.959528
K00073	3.4910917
K00074	7.0697575
K00075	100.5694429
K00076	0
K00077	179.1534316
K00082	0
K00086	0
K00087	0.2087102
K00088	139.9708342
K00090	0.220769
K00091	0.2686695
K00094	0
K00096	24.5782712
K00097	5.7366807
K00098	5.8649175
K00099	26.9983285
K00100	2.8756421
K00101	5.1966292
K00102	0.6817866
K00103	0
K00104	2.7696818
K00105	1.2591463
K00106	0
K00108	76.9286738
K00111	96.0087357
K00112	12.5106839
K00113	12.4891805
K00114	0.5565605
K00116	164.6399615
K00117	0.4257688
K00118	0.0904411
K00119	0.4869904
K00121	4.3587839
K00122	52.505516
K00123	71.920997
K00124	1.3417755
K00126	0.3478503
K00127	0.7387075
K00128	228.8348584
K00129	0
K00130	75.6364875
K00131	1.891837
K00132	0
K00133	99.7825398
K00134	182.6969776
K00135	49.6664218
K00137	0
K00138	0
K00140	17.6314392
K00141	0.457771
K00145	84.5760553
K00146	1.2690226
K00147	26.5898418
K00148	0.2718086
K00150	0
K00151	0.4044771
K00152	0
K00153	3.3710275
K00154	0.9647048
K00155	0.1011085
K00156	20.3833856
K00158	75.2764002
K00161	101.8042582
K00162	101.8042582
K00163	23.6171791
K00164	89.370267
K00166	73.7373036
K00167	73.7373036
K00169	0
K00170	0
K00171	0
K00172	0
K00174	86.531237
K00175	86.531237
K00176	0
K00177	0
K00179	0.0695701
K00180	0.0695701
K00184	0.0695701
K00185	0.0695701
K00194	0
K00196	0
K00197	0
K00198	0
K00200	0
K00201	0
K00202	0
K00207	0
K00208	88.6373546
K00209	0
K00210	0.4112364
K00211	0
K00214	0
K00215	109.8784658
K00216	1.0139539
K00217	1.1503328
K00218	0
K00219	1.4369614
K00220	0.4721488
K00221	1.7455459
K00224	0.1391401
K00226	116.3671941
K00228	1.2643199
K00230	0.987172
