reactions	air_4
K00835	0
K00838	425.609625854906
K00840	0
K00841	146.999999998645
K00844	187.57818685262
K00845	180.388460752977
K00848	1
K00849	246.441530618166
K00850	452.541286087179
K00851	7.79591657583333
K00852	20.4410439968323
K00853	9.72222222222222
K00855	22.6830698473333
K00856	391.183069862478
K00857	173.954498417407
K00858	475.755571801464
K00859	461.955571801464
K00860	3.35142857142857
K00861	475.755571801464
K00863	1.68813879805556
K00864	397.856234051296
K00865	383.518138813201
K00867	475.755571801464
K00868	412.737673037082
K00869	12.2159165758333
K00872	410.351165100574
K00873	454.041286087179
K00875	25.1893754937222
K00876	257.655571784964
K00877	53.8910063552698
K00878	27.3560421603889
K00879	1
K00882	435.73361898364
K00883	0
K00884	0
K00885	18.3576730219365
K00891	420.109625854906
K00892	0
K00893	391.183069862478
K00895	6.43861948449104
K00899	0
K00901	87.9613967462728
K00904	153.999999998645
K00912	50.6635940937291
K00917	451.941286087179
K00919	62.1881972683323
K00925	248.675571784965
K00926	0.5
K00927	475.269333269354
K00928	0
K00929	0.952380952380952
K00930	19.5765559924276
K00931	242.068663060951
K00932	248.675571784965
K00938	2
K00939	474.384143230036
K00940	407.298784148193
K00941	53.8910063552698
K00942	475.755571801464
K00943	475.755571801464
K00944	26.349736514
K00945	475.755571801464
K00948	475.755571801464
K00949	229.43646569564
K00950	275.71597506261
K00951	475.755571801464
K00952	471.555571801465
K00953	475.755571801464
K00954	429.809625854906
K00955	13.5657142857143
K00956	12.7942857142857
K00957	12.7942857142857
K00958	12.7942857142857
K00963	420.551165100574
K00964	25.9076730219365
K00966	0.5
K00969	471.555571801465
K00971	16.732380952381
K00972	463.847111047132
K00973	271.01597506261
K00975	33.7576730219365
K00978	1.5
K00979	420.413594108874
K00980	157.249999998645
K00981	475.755571801464
K00983	18.9671532715
K00991	60.9596258397609
K00995	471.069333269354
K00997	462.011396761418
K00998	420.698784148193
K01000	475.755571801464
K01005	475.755571801464
K01006	14.8246031746032
K01007	20.5466666666667
K01008	18.1876730219365
K01011	15.5130698473333
K01012	268.1297365305
K01027	6.90238095238095
K01028	6.90238095238095
K01029	6.90238095238095
K01034	12.602380952381
K01035	12.602380952381
K01047	0
K01048	238.662583259
K01053	2.5
K01055	6.29428571428571
K01057	407.563069862478
K01069	320.225682477059
K01077	14.9576671035387
K01078	13.4576671035387
K01079	271.11597506261
K01080	0
K01081	47.3881972683323
K01082	249.463594110229
K01085	0
K01086	421.509625854906
K01087	6.5
K01089	254.842472584761
K01091	40.0381972683323
K01092	186.548784131693
K01093	13.4576671035387
K01094	418.451165100574
K01101	13.4576671035387
K01112	30.2330698473333
K01113	14.9576671035387
K01119	22.0716893318244
K01126	407.873387322796
K01129	9.72222222222222
K01133	0
K01139	44.2135940937291
K01176	1.35
K01182	6.35
K01187	16.038619484491
K01188	5.76861948449104
K01189	0
K01190	4.52437733016565
K01193	3.46591657583333
K01194	0
K01203	6.35
K01207	11.1521551079434
K01209	0
K01220	2
K01221	4.70238095238095
K01222	4.70238095238095
K01223	4.70238095238095
K01226	3.41829752821429
K01232	3.41829752821429
K01239	224.0800000165
K01241	8.06623853211009
K01243	241.139333252854
K01244	241.139333252854
K01251	13.2942857142857
K01252	11.032380952381
K01255	475.755571801464
K01256	475.755571801464
K01270	475.755571801464
K01271	475.755571801464
K01424	450.058418529965
K01425	16.982380952381
K01426	7.58
K01427	4.08
K01428	4.08
K01429	4.08
K01430	4.08
K01431	0
K01432	0
K01433	10.760202290119
K01436	0
K01438	14.7408417067133
K01439	256.027355578119
K01440	438.291977707735
K01443	178.407673020582
K01446	0.952380952380952
K01447	0.952380952380952
K01448	0.952380952380952
K01449	0.952380952380952
K01457	10.5180952380952
K01458	1.5
K01460	0.465916575833333
K01464	11.2546031746032
K01465	414.890317475463
K01466	0
K01468	12.2
K01476	6.5
K01477	0
K01478	1.5
K01479	410.548784148193
K01480	6.72380952380952
K01482	0
K01484	1.58
K01485	22.0130698473333
K01486	6.44603174603175
K01487	11.4966666666667
K01488	8.59666666666667
K01489	415.56534014062
K01491	475.755571801464
K01492	475.155571801464
K01493	209.028216223346
K01494	259.627355578119
K01495	278.237403634039
K01496	238.470250362539
K01497	275.387403634039
K01498	273.887403634039
K01499	1.5
K01507	464.119333269354
K01509	0
K01510	0
K01512	8.96591657583333
K01513	1
K01514	0
K01515	469.719333269354
K01517	469.719333269354
K01518	20.1625832425
K01519	470.884143230036
K01520	470.884143230036
K01521	0
K01523	238.470250362539
K01524	0
K01525	19.227355561619
K01529	14.8
K01533	0
K01553	0
K01556	0
K01568	417.159625854906
K01571	7.03813879805556
K01572	7.03813879805556
K01573	7.03813879805556
K01575	3.75
K01579	30.5719528178244
K01580	30.5719528178244
K01581	403.813069862478
K01582	11.4760317460317
K01583	16.4760317460317
K01584	16.4760317460317
K01585	16.4760317460317
K01586	414.809625854906
K01587	475.755571801464
K01591	475.755571801464
K01595	1.46591657583333
K01596	409.297355576764
K01597	2
K01598	473.183349579242
K01599	248.831630878048
K01607	4.79428571428571
K01608	0
K01609	260.898784149548
K01610	7.77222222222222
K01611	0
K01613	421.185022680303
K01619	220.48985749925
K01620	8.08
K01621	1.5
K01622	429.809625854906
K01623	429.809625854906
K01624	429.809625854906
K01625	27.2567582825466
K01626	427.809625854906
K01627	45.9635940937291
K01628	1
K01629	1.5
K01630	0
K01631	249.983069863833
K01632	1.5
K01633	262.16597506261
K01635	0.952380952380952
K01637	5.29428571428571
K01638	5.29428571428571
K01639	21.6076730219365
K01640	8.08
K01641	2
K01643	6.91591657583333
K01644	6.91591657583333
K01646	6.91591657583333
K01647	263.135022681658
K01649	262.909625856261
K01652	417.159625854906
K01653	417.159625854906
K01654	2
K01655	0.952380952380952
K01656	262.135022681658
K01657	262.135022681658
K01658	262.135022681658
K01659	10.2942857142857
K01661	243.804498435262
K01662	60.8096258397609
K01663	237.820250362539
K01664	49.5159750461101
K01665	49.5159750461101
K01666	0
K01670	9.17380952380952
K01672	260.4797365305
K01673	260.4797365305
K01674	260.4797365305
K01676	272.109625856261
K01677	272.109625856261
K01678	272.109625856261
K01679	272.109625856261
K01680	236.004333786705
K01681	236.004333786705
K01682	236.004333786705
K01684	0
K01685	5.95238095238095
K01686	5
K01687	259.195340141975
K01689	429.809625854906
K01690	16.38
K01692	15.5657142857143
K01693	20.9702503460387
K01694	264.885022681658
K01695	0
K01696	0
K01697	5.5
K01698	249.784011830429
K01699	0
K01702	262.309625856261
K01703	262.309625856261
K01704	262.309625856261
K01706	0
K01707	0
K01708	255.983069863833
K01709	6.5
K01710	276.96597506261
K01711	5
K01712	10.7
K01713	266.309625856261
K01714	5.95238095238095
K01715	14.7942857142857
K01716	469.305571801465
K01718	475.755571801464
K01719	243.934011830429
K01720	8.58
K01724	3.08
K01725	1.5
K01733	416.909625854906
K01734	25.7291015933651
K01735	427.809625854906
K01736	428.809625854906
K01737	5
K01738	465.105571801465
K01739	193.323387306296
K01740	465.105571801465
K01744	270.2797365305
K01745	10.7
K01746	9.15238095238095
K01749	256.956234052651
K01750	5.45238095238095
K01752	190.69534012412
K01753	2
K01754	258.255571784965
K01755	267.809625856261
K01756	473.155571801465
K01758	174.397355560264
K01759	47.5019587362222
K01760	174.397355560264
K01761	0
K01768	440.273301523323
K01770	60.9596258397609
K01772	413.598784148193
K01773	6.5
K01775	328.155571802819
K01776	474.533349579242
K01777	0.952380952380952
K01778	265.323387324151
K01782	23.0157142857143
K01783	475.755571801464
K01784	312.684143231391
K01785	25.7415306016656
K01786	8.64051975043651
K01787	6.08623853211009
K01788	16.6076730219365
K01790	276.96597506261
K01791	160.473809522455
K01792	473.984143230036
K01803	475.755571801464
K01804	226.715916592333
K01805	405.535450814859
K01807	475.755571801464
K01808	475.755571801464
K01809	427.380482022028
K01810	473.984143230036
K01812	1
K01813	0
K01814	21.5702503460387
K01816	11.2942857142857
K01817	260.298784149548
K01818	1
K01819	2
K01821	149.521428570074
K01823	158.949999998645
K01825	23.0157142857143
K01826	0.5
K01833	0.465916575833333
K01834	474.755571801464
K01835	219.324132799179
K01836	3.25
K01837	474.755571801464
K01838	7.70238095238095
K01839	14.0119483218651
K01840	234.832583259
K01843	6.61829752821429
K01844	4.2
K01845	247.331630878048
K01847	1.98623853211009
K01848	1.98623853211009
K01849	1.98623853211009
K01850	23.8359750461101
K01851	236.533069863833
K01852	6.5
K01854	221.538138814556
K01856	8.53238095238095
K01857	1.08
K01858	2
K01885	475.755571801464
K01895	12.5657142857143
K01897	275.209625856261
K01902	27.5987841330476
K01903	27.5987841330476
K01905	8.85142857142857
K01906	0
K01907	265.998784149548
K01908	8.85142857142857
K01909	0
K01911	233.033069863833
K01912	0.5
K01914	30.6716893318244
K01915	465.605571801465
K01916	461.322501954131
K01917	0.465916575833333
K01918	33.5043337702053
K01919	6.54591657583333
K01920	19.8459165758333
K01921	475.269333269354
K01922	473.183349579242
K01923	475.755571801464
K01924	475.755571801464
K01925	475.755571801464
K01928	429.809625854906
K01929	475.755571801464
K01930	475.755571801464
K01933	475.755571801464
K01934	421.423387322796
K01935	44.677355561619
K01937	421.307244902525
K01938	228.306787651917
K01939	472.984143230036
K01940	24.2291015933651
K01942	8.53238095238095
K01945	475.755571801464
K01947	8.53238095238095
K01950	22.572746468618
K01951	276.088197284832
K01952	475.755571801464
K01953	228.65380954031
K01954	428.809625854906
K01955	428.809625854906
K01956	428.809625854906
K01958	5.95238095238095
K01959	5.95238095238095
K01960	5.95238095238095
K01961	5.06623853211009
K01962	469.455571801464
K01963	469.455571801464
K01964	5.06623853211009
K01968	6.58
K01969	6.58
K02083	0
K02111	460.619333269354
K02112	460.619333269354
K02160	469.455571801464
K02170	5.18020229011905
K02189	0.952380952380952
K02190	11.3722222222222
K02191	15.952380952381
K02201	429.809625854906
K02203	426.837403632684
K02204	410.351165100574
K02217	174.034498417407
K02224	12.3046031746032
K02225	18.4046031746032
K02226	421.879736529145
K02227	18.4046031746032
K02229	1.5
K02230	1.5
K02231	426.951958751367
K02232	18.4046031746032
K02233	426.951958751367
K02274	238.3000000165
K02275	238.3000000165
K02276	238.3000000165
K02291	238.3000000165
K02302	19.1625832425
K02303	0.952380952380952
K02304	19.1625832425
K02312	0
K02318	475.755571801464
K02361	236.533069863833
K02371	38.2050226651577
K02372	469.305571801465
K02377	11.1862385321101
K02428	470.884143230036
K02437	403.983069862478
K02439	15.5130698473333
K02446	421.509625854906
K02472	0
K02473	461.955571801464
K02492	243.831630878048
K02495	21.3459165758333
K02496	0.952380952380952
K02500	237.820250362539
K02501	237.820250362539
K02502	20.9702503460387
K02509	0.5
K02510	0
K02517	50.6635940937291
K02523	197.95910159201
K02527	38.947355561619
K02535	45.977355561619
K02536	50.6635940937291
K02548	5
K02549	232.433069863833
K02551	236.533069863833
K02552	236.533069863833
K02554	0
K02560	35.2330698473333
K02563	475.755571801464
K02564	182.51534012412
K02567	20.727355561619
K02586	0
K02588	0
K02591	0
K02594	0.952380952380952
K02619	36.2125832425
K02626	16.4760317460317
K02749	232.332825316347
K02750	232.332825316347
K02752	232.332825316347
K02759	2.70238095238095
K02760	2.70238095238095
K02761	2.70238095238095
K02763	184.834498417407
K02764	184.834498417407
K02765	184.834498417407
K02768	237.669333252854
K02769	237.669333252854
K02770	237.669333252854
K02773	185.786879369788
K02774	185.786879369788
K02775	185.786879369788
K02777	232.732825316347
K02778	232.732825316347
K02779	232.732825316347
K02781	186.786879369788
K02782	186.786879369788
K02783	186.786879369788
K02786	2
K02787	2
K02788	2
K02790	232.732825316347
K02791	232.732825316347
K02793	232.732825316347
K02794	232.732825316347
K02795	232.732825316347
K02796	232.732825316347
K02798	186.786879369788
K02799	186.786879369788
K02800	186.786879369788
K02802	191.736879369788
K02803	191.736879369788
K02804	191.736879369788
K02808	231.380444363966
K02809	231.380444363966
K02810	231.380444363966
K02817	185.786879369788
K02818	185.786879369788
K02819	185.786879369788
K02825	417.551165100574
K02826	267.085022681658
K02827	2
K02828	2
K02829	2
K02851	442.000444380466
K02858	275.387403634039
K03077	8.64051975043651
K03078	0
K03079	43.5881972683323
K03080	8.64051975043651
K03081	0
K03082	43.5881972683323
K03119	0
K03151	461.836263422021
K03153	19.5142857142857
K03179	39.527355561619
K03181	11.260202290119
K03182	34.3130698473333
K03183	35.8130698473333
K03184	20.060202290119
K03185	7.76020229011905
K03186	34.3130698473333
K03269	38.947355561619
K03270	45.9635940937291
K03271	42.2630698473333
K03272	42.2630698473333
K03273	36.3130698473333
K03274	42.2630698473333
K03280	35.2330698473333
K03334	31.5043337702053
K03335	0.465916575833333
K03336	0.465916575833333
K03337	0.465916575833333
K03338	0.465916575833333
K03339	0
K03340	8.55846075433231
K03342	53.0159750461101
K03366	21.3
K03381	1.08
K03385	14.4330698473333
K03388	0
K03389	0
K03390	0
K03394	17.7222222222222
K03417	10.2942857142857
K03430	0.952380952380952
K03431	472.041286087179
K03462	6.46591657583333
K03464	1.08
K03465	0
K03472	460.605571801464
K03473	27.9135940937291
K03474	29.7805242463958
K03476	1.46591657583333
K03517	32.0043337702053
K03524	8.53238095238095
K03525	475.755571801464
K03526	60.7881972683323
K03527	59.4596258397609
K03564	468.941286087179
K03688	20.480202290119
K03707	170.183069845978
K03731	0
K03735	406.015450814859
K03736	406.015450814859
K03737	21.4246031746032
K03742	0
K03743	0
K03777	28.2482975282143
K03778	28.2482975282143
K03779	2.30238095238095
K03780	2.30238095238095
K03781	233.065714302214
K03783	233.561286070679
K03784	233.561286070679
K03785	474.155571801465
K03786	474.155571801465
K03787	25.0716893318244
K03788	13.4576671035387
K03794	12.260202290119
K03795	11.3722222222222
K03800	11.9397260996429
K03815	233.561286070679
K03816	456.98361898364
K03841	421.509625854906
K03856	427.809625854906
K04016	14.4330698473333
K04019	406.015450814859
K04020	243.650968610361
K04021	10.2405197504365
K04022	228.780751409926
K04032	0
K04041	421.509625854906
K04042	465.069333269354
K04072	10.2405197504365
K04073	10.2405197504365
K04092	23.8359750461101
K04093	23.8359750461101
K04486	247.276758299047
K04516	23.8359750461101
K04517	193.309625838406
K04518	266.309625856261
K04561	0
K04720	16.032380952381
K04765	0
K04781	9.17380952380952
K04782	9.17380952380952
K05298	22.3180952380952
K05301	0
K05306	0
K05308	5
K05342	2.70238095238095
K05343	6.08
K05349	5.76861948449104
K05350	5.76861948449104
K05351	0
K05355	5
K05358	0
K05359	266.309625856261
K05368	5.08
K05526	1.08
K05549	0
K05550	0
K05597	459.688418529965
K05602	247.276758299047
K05603	0
K05605	222.5800000165
K05606	6.18623853211009
K05607	1.08
K05708	0.5
K05709	0.5
K05710	0.5
K05711	0
K05712	0
K05713	0
K05714	0
K05715	0
K05783	0
K05784	0
K05821	421.759625854906
K05822	5.95238095238095
K05823	226.0000000165
K05828	19.5765559924276
K05829	19.5765559924276
K05830	235.996556008928
K05851	440.273301523323
K05873	440.273301523323
K05878	1.68813879805556
K05879	1.68813879805556
K05887	428.809625854906
K05895	12.3246031746032
K05910	0.5
K05916	11.0657142857143
K05921	2
K05934	17.452380952381
K05936	18.6746031746032
K05939	0
K05946	153.021428570074
K06001	0
K06040	0
K06041	46.9159750461101
K06042	29.0046031746032
K06120	0
K06121	0
K06122	0
K06133	462.011396761418
K06151	0
K06152	0
K06153	475.155571801464
K06208	23.8359750461101
K06209	23.8359750461101
K06210	471.555571801465
K06221	0
K06281	28.9335940937291
K06282	28.9335940937291
K06447	0
K06859	473.984143230036
K06928	0
K06989	5.21428571428571
K07029	87.9613967462728
K07130	0
K07173	230.325047538569
K07246	2
K07248	18.8
K07250	0.5
K07306	1.95238095238095
K07309	0
K07310	0
K07404	407.563069862478
K07406	0
K07407	0
K07508	23.6966666666667
K07509	23.6966666666667
K07511	15.5657142857143
K07513	23.6966666666667
K07514	23.0157142857143
K07515	23.0157142857143
K07516	23.0157142857143
K07751	475.755571801464
K07816	475.755571801464
K08041	440.273301523323
K08042	440.273301523323
K08043	440.273301523323
K08044	440.273301523323
K08045	440.273301523323
K08046	440.273301523323
K08047	440.273301523323
K08048	440.273301523323
K08049	440.273301523323
K08092	1
K08093	0
K08094	1
K08097	2
K08260	0
K08264	0
K08265	0
K08281	438.291977707735
K08289	475.155571801464
K08298	0
K08299	0
K08302	0.952380952380952
K08312	469.719333269354
K08318	0.952380952380952
K08324	19.3
K08348	15.3854507997143
K08352	0
K08353	0
K08354	0
K08357	0
K08358	0
K08359	0
K08680	14.9330698473333
K08682	1.5
K08683	23.0157142857143
K08722	25.0716893318244
K08723	25.0716893318244
K08963	2.58
K08964	0
K08965	0
K08966	0
K08967	1.08
K08968	419.029736529145
K08969	2.77142857142857
K09007	278.237403634039
K09065	415.909625854906
K09251	0
K09458	255.155571784965
K09469	0.952380952380952
K09472	403.233069862478
K09474	13.4576671035387
K09478	5.29428571428571
K09680	475.755571801464
K09698	475.755571801464
K09699	229.371428587929
K09809	152.249999998645
K09882	1.5
K09883	1.5
K09903	475.755571801464
K10047	186.548784131693
K10150	465.105571801465
K10203	255.155571784965
K10206	3.35
K10209	0
K10213	224.0800000165
K10245	255.155571784965
K10246	255.155571784965
K10353	153.999999998645
K10524	406.063069862478
K10527	23.0157142857143
K10534	155.964285712931
K10536	5.76623853211009
K10705	460.605571801464
K10764	45.5519587362222
K10780	0.5
K10793	0.952380952380952
K10794	0.952380952380952
K10795	0.952380952380952
K10796	0.952380952380952
K10807	463.719333269354
K10808	463.719333269354
K10977	0.952380952380952
K10989	415.56534014062
K11029	440.273301523323
K11067	14.0903174603175
K11140	475.755571801464
K11142	475.755571801464
K11175	475.155571801464
K11176	475.155571801464
K11177	4.75460317460317
K11178	4.75460317460317
K11204	6.54591657583333
K11205	6.54591657583333
K11258	417.159625854906
K11262	5.06623853211009
K11263	0
K11264	4.68623853211009
K11265	440.273301523323
K11358	471.555571801465
K11381	6.27142857142857
K11394	21.5942857142857
K11395	406.435450814859
K11410	5.29428571428571
K11440	178.310202288764
K11472	2.45238095238095
K11473	2.45238095238095
K11517	2.45238095238095
K11528	463.847111047132
K11532	421.509625854906
K11533	257.655571784964
K11540	475.755571801464
K11541	475.755571801464
K11611	48.4550226651577
K11645	429.809625854906
K11751	25.0716893318244
K11752	273.887403634039
K11753	475.755571801464
K11754	475.755571801464
K11755	238.470250362539
K11787	475.755571801464
K11788	475.755571801464
K11808	319.091286088534
K11942	1.98623853211009
K12047	16.038619484491
K12251	0
K12254	410.751165100574
K12316	16.038619484491
K12317	16.038619484491
K12339	465.105571801465
K12406	454.041286087179
K12407	180.388460752977
K12409	172.357673020582
K12506	60.9596258397609
K12524	417.909625854906
K12525	417.909625854906
K12526	414.809625854906
K12527	0
K12657	255.035816332451
K12658	0
K12659	19.5765559924276
K12972	33.947355561619
K12986	35.2330698473333
K13034	465.105571801465
K13038	473.183349579242
K13222	0
K13240	0
K13241	0
K13242	0
K13253	0
K13273	2
K13308	0
K13371	0
K13372	0
K13402	228.306787651917
K13403	475.755571801464
K13421	475.755571801464
K13427	0
K13479	4.75460317460317
K13480	4.75460317460317
K13481	4.75460317460317
K13482	4.75460317460317
K13483	4.75460317460317
K13484	0
K13485	0
K13497	262.135022681658
K13498	260.898784149548
K13501	262.735022681658
K13503	262.135022681658
K13522	471.555571801465
K13524	0.5
K13540	18.6746031746032
K13541	17.452380952381
K13542	243.934011830429
K13543	243.934011830429
K13562	5.08
K13609	0
K13624	174.034498417407
K13625	174.034498417407
K13713	475.755571801464
K13766	1.08
K13767	14.7942857142857
K13786	2.58
K13787	475.755571801464
K13788	243.650968610361
K13789	475.755571801464
K13795	0
K13799	475.755571801464
K13800	475.755571801464
K13809	475.755571801464
K13810	473.984143230036
K13811	13.5657142857143
K13812	0
K13821	27.3657142857143
K13829	428.809625854906
K13830	474.755571801464
K13831	1
K13832	474.755571801464
K13853	427.809625854906
K13873	0
K13874	0
K13875	0
K13876	5
K13877	2.58
K13919	0
K13920	0
K13923	243.650968610361
K13935	250.955571784965
K13937	408.063069862478
K13938	474.269333269354
K13939	276.86597506261
K13940	277.46597506261
K13941	276.86597506261
K13950	49.5159750461101
K13951	228.780751409926
K13952	228.780751409926
K13953	228.780751409926
K13954	228.780751409926
K13967	18.3576730219365
K13980	228.780751409926
K13987	469.719333269354
K13988	469.719333269354
K13990	410.135450814859
K13998	475.755571801464
K14048	4.08
K14066	475.755571801464
K14085	410.751165100574
K14152	238.470250362539
K14153	425.109625854906
K14154	60.6096258397609
K14155	174.397355560264
K14163	475.755571801464
K14170	266.309625856261
K14187	196.059625838406
K14260	1.96591657583333
K14263	0
K14267	232.3000000165
K14268	0.5
K14272	2.91829752821429
K14273	0
K14274	0
K14275	0
K14454	471.555571801465
K14455	471.555571801465
K14534	5.15238095238095
K14541	10.5180952380952
K14631	5.08
K14641	0
