function.	air_23
K00244	115.92
K00245	67.51
K00246	67.51
K00247	67.51
K00248	4.87
K00249	10.27
K00252	105.84
K00253	2.19
K00254	96.41
K00255	0
K00256	0
K00257	137.75
K00259	248.1
K00260	119.42
K00261	42.85
K00262	84.63
K00263	3
K00265	199.78
K00266	201.32
K00270	0
K00271	0
K00273	0
K00274	13.7
K00275	80.16
K00276	61.01
K00278	96.04
K00280	0
K00281	85.04
K00282	117.58
K00283	117.58
K00284	0
K00285	121.89
K00286	205.12
K00287	215
K00288	0
K00290	1.19
K00293	0
K00294	117.58
K00297	95.35
K00298	0
K00299	178.67
K00301	0
K00302	0.2
K00303	3.05
K00304	0.2
K00305	0.2
K00311	4.87
K00313	106.64
K00314	0
K00315	0
K00316	0.2
K00317	0
K00318	117.58
K00320	0
K00322	66.21
K00324	85.39
K00325	83.2
K00326	0
K00329	0
K00330	92.66
K00331	92.66
K00332	15.99
K00333	15.99
K00334	92.66
K00335	94.33
K00336	94.33
K00337	92.66
K00338	92.66
K00339	92.66
K00340	92.82
K00341	94.33
K00342	92.66
K00343	92.66
K00344	72.05
K00346	33.83
K00347	33.83
K00348	33.83
K00349	33.83
K00350	35.08
K00351	33.83
K00354	0
K00355	7.71
K00356	1.16
K00360	0
K00362	220.19
K00363	185.28
K00364	197.11
K00365	0
K00366	0
K00367	0
K00368	13.5
K00370	252.9
K00371	264.31
K00372	60.87
K00373	160.06
K00374	261.39
K00375	223.59
K00376	0
K00380	194.08
K00381	94.41
K00382	380.11
K00383	75.92
K00384	456.74
K00385	5.9
K00387	0
K00389	66.01
K00390	108.91
K00392	14.5
K00394	0
K00395	0
K00404	4.25
K00405	3.39
K00406	2.89
K00407	2.39
K00410	0
K00411	2.69
K00412	2.69
K00413	2.69
K00423	0
K00425	294.75
K00426	306.66
K00427	66.01
K00428	41
K00432	296.17
K00433	4.74
K00435	0
K00436	0
K00441	0
K00446	1
K00448	34.61
K00449	33.36
K00450	34.02
K00451	2.19
K00452	0
K00453	2.19
K00455	45.98
K00456	0
K00457	35.34
K00459	153.19
K00462	0
K00464	0
K00466	0.2
K00467	0
K00471	0.2
K00472	0
K00476	0
K00477	1.99
K00479	0.2
K00480	34.68
K00481	33.03
K00483	46.19
K00484	46.48
K00486	0
K00491	117.58
K00493	0
K00496	0.2
K00499	0
K00500	1.53
K00504	0
K00505	0
K00507	2.49
K00508	0
K00510	0
K00514	0
K00517	14.83
K00518	0
K00520	0
K00523	9.31
K00525	285.5
K00526	270.03
K00527	189.77
K00528	80.19
K00529	57.57
K00531	0
K00532	0
K00533	0
K00534	0
K00537	266.34
K00543	0
K00544	0
K00547	157.29
K00548	82.2
K00549	265.03
K00554	216.67
K00556	67.01
K00557	67.71
K00558	91.25
K00560	204.66
K00561	0.95
K00563	82.77
K00564	188
K00566	216.67
K00567	221.7
K00568	81.33
K00569	2.19
K00570	0
K00571	174.27
K00573	71.19
K00574	75.97
K00575	65.07
K00577	0
K00584	0
K00587	0
K00588	2.33
K00590	1.57
K00594	0
K00595	13.7
K00596	0
K00598	60.31
K00600	216.76
K00602	216.67
K00603	1.54
K00604	218.66
K00605	200.15
K00606	184.82
K00608	0
K00609	217.16
K00610	77.14
K00611	321.98
K00612	0.7
K00613	0
K00615	375.73
K00616	299.8
K00619	1
K00620	120.29
K00621	0
K00624	0
K00625	123.71
K00626	391.45
K00627	237.83
K00631	78.17
K00632	244.92
K00633	24.21
K00634	14.02
K00635	0
K00638	0
K00639	183.32
K00640	216.4
K00641	134.1
K00643	0
K00645	294.91
K00646	0
K00647	111.52
K00648	216.45
K00651	81.03
K00652	193.62
K00655	260.56
K00656	383.54
K00657	95.4
K00658	212.55
K00661	72.59
K00662	0.25
K00663	0
K00666	162.65
K00672	0.5
K00673	98.24
K00674	199.18
K00675	66.5
K00677	80.66
K00680	221.78
K00681	226.04
K00683	0
K00684	82.2
K00685	2.69
K00686	0
K00687	105.59
K00688	155.33
K00689	0.4
K00690	29.67
K00691	0
K00692	0.2
K00693	0
K00694	75.72
K00695	0
K00696	0
K00697	80.84
K00698	0
K00700	85.13
K00701	0
K00702	0
K00703	71.63
K00705	98.91
K00709	0
K00712	232.22
K00713	0.45
K00720	0
K00721	15.5
K00728	0
K00737	0.5
K00745	0
K00748	82.33
K00752	0.2
K00754	104.15
K00756	122.39
K00757	82.46
K00758	67.34
K00759	215.34
K00760	204.22
K00761	216.17
K00762	216.67
K00763	204.21
K00764	216.67
K00765	196.36
K00766	145.34
K00767	85.11
K00768	85.54
K00769	77.97
K00772	1.5
K00773	216.67
K00782	43.78
K00783	192.71
K00784	187.85
K00785	0
K00786	0.12
K00788	216.22
K00789	218.31
K00790	340.17
K00791	216.67
K00793	213.44
K00794	214.97
K00795	80.46
K00796	227.75
K00797	74.02
K00798	17.19
K00799	294.86
K00800	219.54
K00801	0.17
K00803	13.5
K00805	133.13
K00806	216.67
K00808	0
K00809	0
K00812	3.03
K00813	77.97
K00817	317.17
K00818	18.46
K00819	208.29
K00820	219.75
K00821	71.11
K00822	4.18
K00823	192.7
K00824	119.57
K00826	215.41
K00830	1.99
K00831	97.23
K00832	87.77
K00833	182.99
K00835	66.01
K00836	34.69
K00839	32.33
K00840	98.26
K00841	121.64
K00842	0.67
K00844	0
K00845	202.51
K00847	306.33
K00848	67.92
K00849	97.92
K00850	217.01
K00851	209.16
K00852	238.83
K00853	201.32
K00854	133.81
K00855	66.01
K00856	2.49
K00857	199.81
K00858	216.67
K00859	216.67
K00860	92.92
K00862	0
K00863	48.98
K00864	237.75
K00865	411.56
K00867	96.73
K00868	281.55
K00869	120.84
K00870	0
K00872	198.78
K00873	285.88
K00874	121.87
K00875	0
K00876	191.01
K00878	200.7
K00879	39.76
K00880	37.37
K00881	20.74
K00882	189
K00883	96.11
K00884	94.68
K00885	64.25
K00886	13.5
K00887	19.51
K00891	267.18
K00892	66.43
K00895	13.5
K00897	1.75
K00899	32.42
K00901	173.49
K00906	68.41
K00912	80.66
K00917	121.15
K00918	0
K00919	213.73
K00924	4.23
K00925	214.97
K00926	362.43
K00927	216.67
K00928	334.51
K00929	0.57
K00930	189.01
K00931	87.88
K00932	66.1
K00936	4.89
K00937	110.91
K00938	120.84
K00939	216.67
K00940	216
K00941	202.8
K00942	216.34
K00943	215
K00945	216.67
K00946	95.16
K00947	0
K00948	262.76
K00949	121.51
K00950	213.54
K00951	220.83
K00952	0
K00954	216.67
K00955	0.2
K00956	92.46
K00957	92.66
K00958	16.25
K00960	0
K00962	216.67
K00963	284.64
K00965	71.83
K00966	1.33
K00968	0
K00969	316.5
K00970	94.16
K00971	117.86
K00972	101.33
K00973	117.04
K00974	203.17
K00975	88.53
K00978	5.96
K00979	80.97
K00980	121.06
K00981	244.36
K00982	83.7
K00983	1.71
K00984	5.9
K00986	7.14
K00988	0
K00989	83.7
K00990	70.2
K00991	300.69
K00992	2.69
K00995	229.08
K00996	32.97
K00997	214.3
K00998	76.5
K00999	0
K01000	216.67
K01002	66.01
K01003	0.2
K01004	0.2
K01006	32.62
K01007	69.37
K01008	68.03
K01011	144.51
K01012	211.65
K01014	0
K01015	0
K01023	12.11
K01026	4.83
K01027	0
K01028	36.35
K01029	36.35
K01031	34.48
K01032	34.27
K01034	30.49
K01035	30.49
K01039	1.53
K01040	1.53
K01042	108.98
K01046	211.88
K01048	66.01
K01051	66.01
K01053	5.37
K01055	34.68
K01056	216.67
K01057	15.7
K01058	67.34
K01060	1.03
K01061	145.82
K01066	96.13
K01067	0
K01069	81.66
K01070	95.98
K01071	4.26
K01073	0
K01075	0.86
K01077	186.16
K01078	0.2
K01079	73.26
K01081	11.17
K01082	78.17
K01083	0.2
K01085	66.23
K01086	0
K01087	80.84
K01089	76.47
K01090	136.09
K01091	197.33
K01092	355.53
K01093	61.07
K01095	79.96
K01096	67.51
K01101	2.23
K01104	551.45
K01113	1.73
K01114	121.69
K01115	0
K01117	0
K01118	218.79
K01119	69.68
K01120	0
K01121	0
K01126	735.71
K01128	0
K01129	82.87
K01130	112.23
K01133	0.2
K01135	0
K01137	0
K01138	58.79
K01139	78.17
K01141	79.5
K01142	102.98
K01143	2
K01144	0.5
K01146	66.01
K01147	80.46
K01150	66.21
K01151	209.05
K01153	268.68
K01154	273.45
K01155	0.91
K01156	39.27
K01158	0
K01159	85.37
K01160	43.55
K01163	0
K01166	1.7
K01167	1.33
K01169	66.07
K01173	31.62
K01174	219.14
K01175	77.97
K01176	136.91
K01178	0
K01179	84.37
K01181	28
K01182	0
K01183	134.49
K01184	0
K01185	161.84
K01186	3.05
K01187	232.16
K01190	75.23
K01191	1.39
K01192	3
K01193	202.63
K01194	133.69
K01195	30.15
K01197	0.2
K01198	38.33
K01200	4.26
K01201	2.17
K01205	0
K01206	0.91
K01207	86.83
K01208	0
K01209	1
K01210	0
K01212	0
K01215	2.76
K01216	0
K01218	0
K01219	0
K01220	121.46
K01222	135.28
K01223	467.22
K01224	6.58
K01226	186.45
K01227	1.71
K01230	0
K01232	88.7
K01233	0
K01235	1
K01236	0.86
K01239	118.23
K01240	0
K01241	68.2
K01243	201.8
K01246	203.74
K01247	70.2
K01250	140.34
K01251	35.73
K01252	65.8
K01253	0
K01255	197.74
K01256	87.68
K01258	331.6
K01259	122.48
K01261	120.84
K01262	222.36
K01263	1.33
K01264	0
K01265	236.53
K01266	2.19
K01267	14.37
K01269	0
K01270	68.85
K01271	197.89
K01273	33.03
K01274	102.72
K01277	0
K01278	0
K01281	4.26
K01283	0
K01284	85.09
K01286	2.87
K01295	2.19
K01297	68.86
K01299	32.33
K01301	0
K01303	0
K01304	153.84
K01305	35.35
K01308	0
K01318	205.23
K01322	1.33
K01325	0
K01338	83.64
K01342	0
K01347	0
K01350	0
K01354	77.88
K01355	6.73
K01356	204.45
K01358	234.28
K01361	0.6
K01372	31.26
K01387	0
K01389	0
K01390	0.91
K01392	1.33
K01399	1.33
K01400	0
K01401	104.3
K01406	0.2
K01407	69.18
K01409	219.47
K01414	80.87
K01415	0
K01416	0
K01417	0
K01419	197.74
K01420	84.53
K01421	135.34
K01424	251.45
K01425	94.66
K01426	94.05
K01427	0
K01428	134.24
K01429	134.03
K01430	134.03
K01432	0.66
K01433	70.07
K01434	8.9
K01436	129.93
K01437	0
K01438	122.9
K01439	356.77
K01442	135.2
K01443	201.34
K01444	0
K01446	102.53
K01447	1.76
K01448	346.24
K01449	2
K01451	137.42
K01452	0
K01453	0
K01455	3.66
K01457	1
K01458	3.32
K01459	0
K01460	65.8
K01461	0.66
K01462	340.21
K01464	54.98
K01465	286.8
K01466	33.68
K01467	60.57
K01468	145.66
K01469	0.66
K01470	4.83
K01471	0
K01473	2.64
K01474	2.64
K01476	132.57
K01477	0.2
K01478	128.65
K01479	145.08
K01480	78.96
K01482	0
K01483	31.88
K01484	71.04
K01485	77.86
K01486	59.61
K01487	61.43
K01488	86.62
K01489	189.19
K01491	217.67
K01492	0
K01493	136.01
K01494	70.2
K01495	97.71
K01496	43.8
K01497	78
K01499	0.5
K01501	3.35
K01502	0
K01505	1.53
K01507	114.52
K01512	201.01
K01515	204.83
K01518	0.2
K01520	187.92
K01521	69.81
K01523	16.39
K01524	178.76
K01525	80.66
K01531	104.38
K01533	17.08
K01534	88.16
K01535	0
K01537	5.93
K01539	0
K01545	3.5
K01546	184.32
K01547	182.65
K01548	182.65
K01551	22.03
K01555	2.19
K01556	2.19
K01560	106.87
K01561	8.41
K01563	0
K01567	0
K01568	0
K01569	0
K01571	68.34
K01572	56.96
K01573	49.26
K01574	1.5
K01575	270.2
K01576	0.5
K01577	27.78
K01578	0.66
K01579	174.79
K01580	69.72
K01581	153.82
K01582	235.02
K01583	0.91
K01584	32.89
K01585	66.21
K01586	335.62
K01588	216.67
K01589	216
K01590	27
K01591	216.67
K01593	0
K01594	0
K01595	73.46
K01596	1.99
K01597	120.84
K01598	4.26
K01599	212.11
K01601	0.66
K01602	0
K01607	107.14
K01608	35.21
K01609	134.88
K01610	191.28
K01611	67.01
K01613	81.66
K01615	0.67
K01616	0
K01617	1.66
K01619	291.93
K01620	188.4
K01621	13.62
K01622	0
K01623	132.08
K01624	277.36
K01625	112.1
K01626	236.87
K01627	80.66
K01628	41.37
K01629	64.01
K01630	66.67
K01631	96.31
K01633	213.34
K01635	136.22
K01637	69.2
K01638	96.98
K01639	183.71
K01640	18.85
K01641	120.84
K01643	71.82
K01644	88.28
K01646	70.15
K01647	223.08
K01649	362.69
K01652	572.599999999999
K01653	165.85
K01654	0.21
K01655	0
K01657	209.68
K01658	234.29
K01659	35.87
K01661	199.59
K01662	95.16
K01664	106.72
K01665	195.91
K01666	34.55
K01667	27.78
K01668	0
K01669	187.61
K01671	33.68
K01673	204.65
K01674	0.5
K01676	139.17
K01677	4.56
K01678	4.56
K01679	211.11
K01681	261.22
K01682	69.54
K01683	0
K01684	88.21
K01685	61.11
K01686	101.21
K01687	219.87
K01689	230.26
K01690	68.04
K01692	83.14
K01693	119.89
K01695	209.68
K01696	214.38
K01697	33.65
K01698	237.65
K01699	24.23
K01702	0
K01703	216.13
K01704	217.7
K01706	67.54
K01707	1.53
K01708	67.75
K01709	5.96
K01710	115.37
K01711	36.21
K01712	146
K01713	32.11
K01714	379.7
K01715	4.3
K01716	78.67
K01719	198.24
K01720	36.87
K01721	0
K01724	3.69
K01725	57
K01727	103.86
K01728	0
K01729	1.53
K01730	31.83
K01732	0
K01733	215.17
K01734	67.01
K01735	216.67
K01736	216.67
K01737	210.69
K01738	396.31
K01739	210.64
K01740	24.25
K01744	94.71
K01745	148.72
K01746	0.67
K01749	210.24
K01750	120.6
K01751	64.17
K01752	457.48
K01753	68.39
K01754	396.13
K01755	214.67
K01756	216
K01758	33.65
K01759	113.53
K01760	204.64
K01761	3.95
K01766	67.71
K01768	0
K01769	0
K01770	95.83
K01771	101.33
K01772	200.86
K01775	414.77
K01776	216.68
K01777	0
K01778	95.36
K01779	23.12
K01781	0
K01782	68.2
K01783	224.33
K01784	352.55
K01785	221.79
K01787	0
K01788	189.94
K01790	49.39
K01791	404.14
K01792	83.21
K01795	0.2
K01796	0.66
K01799	1.52
K01800	0.86
K01801	35.84
K01802	40.9
K01803	235.5
K01804	80.68
K01805	76.04
K01807	203
K01808	67.33
K01809	318.33
K01810	216.66
K01811	72.91
K01812	68.38
K01813	66.01
K01814	183.36
K01815	61.18
K01816	141.7
K01817	135.16
K01818	39.42
K01819	242.54
K01820	0
K01821	186.24
K01822	0
K01823	188.52
K01825	66.21
K01826	45.84
K01829	1.33
K01834	346.13
K01835	214.51
K01838	28.28
K01839	196.68
K01840	102.46
K01841	0.66
K01843	0
K01844	0
K01845	332.53
K01846	0.33
K01847	54.47
K01848	0.31
K01849	0
K01851	0
K01854	34.29
K01856	32.69
K01857	33.57
K01858	13.5
K01865	0
K01866	216.67
K01867	256.23
K01868	256.37
K01869	216.67
K01870	216.67
K01872	216.67
K01873	216.67
K01874	216.67
K01875	218.34
K01876	218.62
K01878	85.59
K01879	85.59
K01880	131.08
K01881	216.67
K01883	245.42
K01884	0
K01885	109.66
K01886	94.16
K01887	216.67
K01889	216.67
K01890	216.67
K01892	270.67
K01893	202.15
K01894	68.7
K01895	308.14
K01896	0
K01897	211.09
K01902	197.05
K01903	197.05
K01904	0
K01905	0
K01906	101.93
K01907	0.2
K01908	35.67
K01909	0
K01910	71.15
K01911	198.59
K01912	62.74
K01914	70.49
K01915	233.17
K01916	199.18
K01918	184.62
K01919	84.31
K01920	79.16
K01921	282.88
K01922	4.26
K01923	217.92
K01924	216.67
K01925	216.67
K01926	121.51
K01928	100.6
K01929	217.68
K01933	216.67
K01934	111.35
K01935	249.84
K01937	216.79
K01938	137.21
K01939	216
K01940	204.68
K01941	1
K01945	216
K01947	0
K01950	15.99
K01951	273.88
K01952	463.58
K01953	84.46
K01955	216.12
K01956	216.12
K01958	117.25
K01959	0.7
K01960	1.95
K01961	321.4
K01962	202.5
K01963	204.17
K01965	0
K01966	13.5
K01968	2.19
K01969	2.19
K01971	2.86
K01972	282.88
K01974	32.5
K01975	69
K01989	22.44
K01990	1383.63
K01991	124.33
K01992	1184.58
K01993	137.5
K01994	1
K01995	133.95
K01996	136.61
K01997	136.61
K01998	150.11
K01999	235.94
K02000	66.39
K02001	67.07
K02002	74.64
K02003	605.92
K02004	392.72
K02005	21.43
K02006	24.44
K02007	22.23
K02008	24.23
K02009	24.23
K02010	98.62
K02011	97.27
K02012	192.34
K02013	723.72
K02014	307.82
K02015	1687.04
K02016	1316.28
K02017	186.78
K02018	200.28
K02019	68.7
K02020	258.37
K02021	13.5
K02022	0
K02024	139.16
K02025	43.57
K02026	43.24
K02027	71.18
K02028	411.29
K02029	290.77
K02030	491.29
K02031	338
K02032	531.14
K02033	506.27
K02034	520.08
K02035	551.64
K02036	211
K02037	206.74
K02038	206.74
K02039	207.45
K02040	219.27
K02041	179.06
K02042	327.35
K02043	60.1
K02044	194.47
K02045	93.66
K02046	93.66
K02047	93.66
K02048	160.37
K02049	162.4
K02050	161.74
K02051	183.25
K02052	67.74
K02053	70.52
K02054	66.8
K02055	69.19
K02056	161.78
K02057	253.9
K02058	149.67
K02062	67.51
K02063	67.51
K02064	69.18
K02065	72.39
K02066	73.72
K02067	73.72
K02068	185.58
K02069	197.41
K02071	364.08
K02072	363.66
K02073	499.02
K02074	73.19
K02075	101.4
K02076	117.58
K02077	73.19
K02078	320.02
K02079	54.78
K02080	27.78
K02081	54.78
K02082	70.84
K02083	67.34
K02086	121.84
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	70.38
K02100	68.01
K02103	2.17
K02106	28.8
K02107	1.75
K02108	216
K02109	216
K02110	216
K02111	216
K02112	216
K02113	113.48
K02114	217.33
K02115	216
K02116	84.12
K02117	4.09
K02118	4.09
K02119	4.09
K02120	4.09
K02121	2.42
K02122	4.09
K02123	4.09
K02124	4.09
K02160	321.75
K02164	0
K02167	60.31
K02168	68.32
K02169	72.53
K02170	67.37
K02171	102.09
K02172	102.09
K02173	27.78
K02182	48.05
K02188	25.48
K02189	10.93
K02190	10.73
K02191	10.73
K02192	67.99
K02193	69.39
K02194	67
K02195	68.57
K02196	67
K02197	67
K02198	98.01
K02199	70.94
K02200	76.08
K02203	13.7
K02204	2.69
K02205	1
K02217	196.72
K02221	216
K02224	26.6
K02225	0.7
K02226	68.21
K02227	26.26
K02228	0.2
K02229	0.2
K02230	0.2
K02231	79.71
K02232	24.93
K02233	79.71
K02234	0.2
K02236	121.84
K02237	208.13
K02238	220
K02239	1
K02240	120.84
K02241	1
K02242	120.84
K02243	120.84
K02244	120.84
K02245	120.72
K02246	119.04
K02247	0
K02248	4.26
K02249	0
K02250	116.58
K02251	0
K02253	0
K02254	0
K02255	66.22
K02258	2.03
K02259	120.27
K02274	4.68
K02275	5.35
K02276	5.35
K02277	0
K02278	3.69
K02279	7.02
K02280	7.51
K02281	0
K02282	6.19
K02283	24.01
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	4.49
K02292	0
K02293	0
K02294	0
K02297	80.32
K02298	180.65
K02299	208.38
K02300	181.65
K02302	110.16
K02303	147.52
K02304	118.42
K02305	0
K02313	216.67
K02314	254.68
K02315	77.32
K02316	216.67
K02317	66.22
K02334	4.83
K02335	216.67
K02336	69.21
K02337	216.67
K02338	218.67
K02339	80.66
K02340	216.67
K02341	216.67
K02342	228.83
K02343	216.67
K02344	77.97
K02345	97.84
K02346	220.21
K02347	116.58
K02348	72.98
K02351	0.66
K02352	120.8
K02355	265.16
K02356	284.35
K02357	216.67
K02358	296.29
K02361	65.8
K02362	40.33
K02363	65.8
K02364	67.47
K02371	43.38
K02372	202.62
K02377	35.38
K02379	189.45
K02380	68.84
K02381	33.68
K02383	0
K02385	1
K02386	67.44
K02387	68.44
K02388	68.44
K02389	68.44
K02390	68.44
K02391	69.11
K02392	68.44
K02393	67.44
K02394	67.78
K02395	65.77
K02396	68.44
K02397	68.44
K02398	67.44
K02399	67.44
K02400	94.32
K02401	67.94
K02402	64.84
K02403	63.17
K02404	3.69
K02405	68.44
K02406	69.37
K02407	70.11
K02408	68.44
K02409	70.11
K02410	68.44
K02411	68.44
K02412	70.11
K02413	63.87
K02414	68.44
K02415	68.64
K02416	70.11
K02417	68.44
K02418	64.87
K02419	68.44
K02420	68.44
K02421	68.44
K02422	66.11
K02423	63.67
K02424	189.93
K02425	34.18
K02426	144.18
K02427	80.66
K02428	231.3
K02429	88.1
K02430	40.84
K02431	66.42
K02433	177.9
K02434	138.7
K02435	138.7
K02436	39.97
K02437	199.98
K02438	100.27
K02439	67.71
K02440	212.87
K02441	66.21
K02442	0.2
K02443	162.11
K02444	99.95
K02445	196.19
K02446	95.11
K02448	0
K02450	20.74
K02451	4.83
K02452	34.14
K02453	52
K02454	53.81
K02455	51.28
K02456	55.28
K02457	48.79
K02458	48.79
K02459	48.79
K02460	48.79
K02461	55.08
K02462	34.34
K02463	5.49
K02464	25.86
K02465	0.21
K02466	66.01
K02467	76.47
K02468	66.01
K02469	230.17
K02470	230.17
K02471	27.98
K02472	181.96
K02473	2.66
K02474	3.49
K02475	1.29
K02476	1.12
K02477	126.24
K02478	126.66
K02479	0.16
K02480	1.99
K02481	0
K02482	0
K02483	54.75
K02484	155.7
K02485	66.01
K02486	0
K02487	2.2
K02488	0
K02490	1
K02491	0
K02492	199.78
K02493	216.67
K02494	80.66
K02495	294.9
K02496	70.2
K02497	16.25
K02498	70.2
K02499	119.25
K02500	196.36
K02501	196.36
K02502	3.89
K02503	203.83
K02504	67.51
K02505	68.97
K02506	46.77
K02507	67.78
K02508	46.65
K02509	46.3
K02510	46.5
K02511	72.19
K02517	128.68
K02518	217.83
K02519	218.59
K02520	216.67
K02521	66.01
K02523	80.66
K02525	33.53
K02526	68.66
K02527	82.33
K02528	216.67
K02529	579.069999999999
K02530	120.87
K02531	2.94
K02532	148.61
K02533	68.5
K02535	80.66
K02536	80.66
K02538	141.93
K02545	101.49
K02547	101.33
K02548	198.91
K02549	198.59
K02550	27.78
K02551	198.59
K02552	212.3
K02553	69.04
K02554	33.96
K02556	68.64
K02557	92.85
K02558	68.53
K02560	67.51
K02562	66.01
K02563	216.67
K02564	200.48
K02565	66.01
K02566	66.01
K02567	37.51
K02568	35.84
K02569	35.84
K02570	35.84
K02571	0.66
K02572	35.18
K02573	35.68
K02574	35.68
K02575	135.01
K02584	0
K02585	0
K02586	0
K02587	0
K02588	0
K02589	0
K02590	0
K02591	0
K02592	0
K02593	0
K02594	0
K02595	0
K02596	0
K02597	0
K02598	34.35
K02600	216.67
K02601	216.46
K02609	61.42
K02610	61.42
K02611	61.42
K02612	61.42
K02613	60.42
K02614	63.8
K02615	59.76
K02616	60.42
K02617	59.76
K02618	59.76
K02619	108.08
K02621	201
K02622	201
K02623	0
K02624	74.45
K02625	1.33
K02626	0
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0
K02640	0
K02641	0
K02642	0
K02643	0
K02647	75.56
K02650	4.03
K02651	8.52
K02652	5
K02653	4.2
K02654	46.3
K02655	3.36
K02656	3.53
K02657	2.03
K02658	2.03
K02659	2.03
K02660	2.03
K02661	0
K02662	3.03
K02663	2.03
K02664	2.03
K02665	1.83
K02666	2.03
K02667	1.83
K02668	1.83
K02669	69.04
K02670	3.66
K02671	4.69
K02672	4.69
K02673	1.53
K02674	4.49
K02676	1.83
K02679	67.51
K02680	67.51
K02681	67.51
K02682	67.51
K02686	80.46
K02687	193.96
K02688	35.73
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
K02720	0
K02722	0
K02723	0
K02724	0
K02742	67.65
K02744	52.72
K02745	57.06
K02746	57.06
K02747	50.77
K02750	233.5
K02753	60.53
K02755	101.33
K02756	0
K02757	91.57
K02759	172.94
K02760	217.69
K02761	255.06
K02763	0
K02765	220.39
K02768	60.05
K02769	58.93
K02770	370.13
K02771	0
K02773	156.27
K02774	156.27
K02775	162.92
K02777	194.55
K02778	4.83
K02779	71.46
K02781	71.63
K02783	136.1
K02784	77.97
K02786	120.55
K02788	122.06
K02791	179.69
K02793	32.85
K02794	120.18
K02795	106.78
K02796	106.6
K02798	132.84
K02799	0
K02800	198.85
K02802	0
K02803	0
K02804	182.79
K02805	67.51
K02806	81.49
K02810	276.09
K02812	2.43
K02813	2.22
K02814	2.22
K02815	2.22
K02819	186.91
K02821	338.58
K02822	263.64
K02823	4.46
K02824	190.22
K02825	126.04
K02826	17.25
K02827	118.58
K02828	17.25
K02829	16.25
K02834	216.67
K02835	216.67
K02836	215.1
K02837	202.5
K02838	216.67
K02839	33.68
K02840	26.33
K02841	79.16
K02843	81
K02844	77.83
K02846	66.01
K02847	35.67
K02848	33.88
K02849	66.01
K02850	33.68
K02851	202.61
K02852	67.51
K02853	67.51
K02854	67.26
K02855	69.38
K02856	66.01
K02858	77.13
K02859	0
K02860	216.67
K02862	0
K02863	216.46
K02864	216.67
K02867	216.46
K02871	216.67
K02874	216.67
K02876	216.67
K02878	216.67
K02879	216.67
K02881	216.67
K02884	216.67
