reactions	skin_17
K00001	97.6779357419988
K00003	102.563960749878
K00004	0.2
K00005	1
K00006	103.843098840877
K00007	0.7
K00008	0.2
K00009	0.380952380952381
K00010	1
K00011	102.490435741999
K00012	14.8586154798311
K00013	15.785585601213
K00014	103.163960749878
K00015	1
K00016	99.1892592714105
K00018	1
K00019	2.44095238095238
K00020	4.48857142857143
K00021	1
K00022	4.48857142857143
K00024	12.6776630988787
K00025	12.6776630988787
K00026	12.6776630988787
K00027	7.62202380952381
K00028	7.62202380952381
K00029	8.76356179168915
K00030	0.380952380952381
K00031	14.4634567496723
K00033	91.983467741258
K00034	0
K00036	87.430967741258
K00039	0.5
K00040	1.22857142857143
K00041	0.428571428571429
K00042	2.08095238095238
K00043	0.880952380952381
K00045	0.7
K00046	1.5
K00048	0.428571428571429
K00049	1
K00050	1
K00052	11.3804930086204
K00053	16.1929930086204
K00054	0.2
K00057	103.843098840877
K00058	17.6900365050248
K00059	108.655598840877
K00060	1.18095238095238
K00066	0
K00067	16.2545943158099
K00068	1.38095238095238
K00073	0.5
K00074	0
K00075	108.655598840877
K00077	102.563960749878
K00082	10.6061154798311
K00086	0
K00087	1.84835978835979
K00088	108.655598840877
K00090	0
K00094	0.380952380952381
K00096	103.843098840877
K00097	8.6325705062861
K00098	0.5
K00099	17.6900365050248
K00100	0.407407407407407
K00101	99.1892592714105
K00102	1.74095238095238
K00103	0
K00104	2.44095238095238
K00105	0
K00106	1.84835978835979
K00110	1.86
K00111	0
K00112	0
K00113	0
K00116	0.36
K00121	97.6779357419988
K00122	2.44095238095238
K00123	0
K00125	0
K00126	0
K00128	88.8119201222104
K00130	1.86
K00132	3.21693121693122
K00133	104.061004246283
K00134	108.655598840877
K00135	1.56
K00137	88.8119201222104
K00139	1.2
K00140	2.06
K00145	11.3804930086204
K00146	0
K00147	15.812040627668
K00149	88.8119201222104
K00150	108.655598840877
K00151	0.2
K00156	0
K00158	1
K00160	6.8725
K00161	102.563960749878
K00162	102.563960749878
K00163	102.563960749878
K00164	6.8725
K00165	1
K00166	1
K00167	1
K00169	8.7676511839239
K00170	8.7676511839239
K00171	8.7676511839239
K00172	8.7676511839239
K00174	11.3586154798311
K00175	11.3586154798311
K00176	11.3586154798311
K00177	11.3586154798311
K00179	0
K00199	0
K00207	0.880952380952381
K00208	99.005853062359
K00209	2.06
K00210	96.8102842792902
K00211	96.8102842792902
K00215	2.80952380952381
K00216	0
K00220	97.7514607498784
K00226	2.80952380952381
K00228	4.48857142857143
K00229	0
K00231	0
K00238	13.0376630988787
K00239	13.0376630988787
K00240	13.0376630988787
K00241	13.0376630988787
K00242	13.0376630988787
K00244	13.0376630988787
K00245	13.0376630988787
K00246	13.0376630988787
K00247	13.0376630988787
K00248	5.96378952815048
K00249	2.06
K00252	1.7
K00253	2.06
K00254	108.655598840877
K00259	5.1125
K00260	7.1033377020533
K00261	103.566738527656
K00262	11.0423184054458
K00263	0
K00264	7.61237340614612
K00265	7.61237340614612
K00266	7.61237340614612
K00271	0
K00273	0
K00274	0
K00275	2.66
K00276	0
K00278	7.2033377020533
K00281	99.7942128507187
K00282	99.7942128507187
K00283	99.7942128507187
K00284	1.2
K00285	2.06
K00286	11.8248734061461
K00287	102.449259271411
K00288	108.655598840877
K00294	2.36
K00297	102.748833122251
K00299	0
K00301	1.7
K00302	1.7
K00303	1.7
K00304	1.7
K00305	1.7
K00306	1.7
K00318	2.06
K00319	0
K00320	0
K00322	7.4725
K00323	7.4725
K00324	7.4725
K00325	7.4725
K00329	12.5186154798311
K00357	86.370967741258
K00360	2.06
K00361	2.44095238095238
K00362	2.44095238095238
K00364	86.570967741258
K00365	0
K00366	0
K00368	0
K00370	2.06
K00371	2.06
K00372	2.06
K00374	2.06
K00376	0.5
K00380	2.06
K00381	2.06
K00382	104.388807445313
K00383	2.06
K00384	108.161333122251
K00385	2.06
K00390	2.06
K00392	0
K00394	0
K00395	0
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0.2
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	1.86
K00449	1.86
K00451	1.5
K00453	1.2
K00455	0
K00457	2.06
K00463	1.2
K00466	0
K00472	0.2
K00480	1.7
K00483	0.7
K00484	0.7
K00491	0
K00500	0.2
K00518	94.193353062359
K00522	88.730967741258
K00524	93.8139221242124
K00525	93.8139221242124
K00526	93.8139221242124
K00527	15.4121310996194
K00528	1.56
K00529	0
K00531	0
K00540	0
K00547	0
K00548	0
K00549	88.430967741258
K00560	100.738062335853
K00568	1.56
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0.380952380952381
K00591	0.2
K00593	7.24847883597884
K00595	1.98095238095238
K00598	1.2
K00599	88.730967741258
K00600	5.74373015873016
K00601	108.2528210631
K00602	108.655598840877
K00603	88.970967741258
K00605	99.3868054433113
K00606	96.9770832210891
K00607	6.42238532110092
K00608	108.655598840877
K00609	108.655598840877
K00610	108.655598840877
K00611	11.5248734061461
K00615	104.061004246283
K00616	89.2193275296178
K00618	6.21810768751945
K00620	6.21810768751945
K00625	101.753562581929
K00626	5.36378952815048
K00627	2.74095238095238
K00629	97.6779357419988
K00632	4.86952380952381
K00634	0.2
K00639	5.76238532110092
K00640	107.6528210631
K00641	6.8725
K00643	0.5
