KO	oral_13
K00001	0.000222506040673017
K00002	3.81495393993064e-05
K00003	0.000528692137009608
K00004	3.90262213161153e-05
K00005	0.000142704860946148
K00007	0
K00008	6.43882568052481e-05
K00009	2.31348268138287e-05
K00010	0.00010664856662235
K00012	0.000435450420267617
K00013	0.000367442984359494
K00014	0.000595978597669731
K00015	0.000157562863309418
K00016	0.000510743169767412
K00018	0.000381100278161281
K00019	3.74707360359529e-05
K00020	0.000105650788894486
K00021	0
K00023	0.000178743539606333
K00024	0.000424053764761066
K00027	0.00048747915755723
K00029	0.000433451872755422
K00030	0.000174764157047007
K00031	0.000516997764364451
K00032	0
K00033	0.000244236100687687
K00034	5.53933199926014e-05
K00035	1.08574838856906e-05
K00036	0.000224610833160691
K00038	5.79162785208813e-05
K00039	0
K00040	2.31468099512399e-05
K00041	3.31592284153318e-06
K00042	1.29300372476276e-05
K00043	0.000101846860960816
K00045	2.96811296330823e-06
K00046	0.000153957262399143
K00048	2.21207028694309e-05
K00050	0
K00052	0.000582704135586034
K00053	0.000530315144647385
K00054	0.000217062679016509
K00055	3.54696896030405e-05
K00057	0.000558493598296621
K00058	0.000914837225014552
K00059	0.00196296771866286
K00060	1.12617647151652e-05
K00064	1.89210780141491e-05
K00065	9.51007662795346e-05
K00066	4.56325577550641e-06
K00067	0.000366817677154993
K00068	3.8572749666481e-05
K00073	1.62542593639416e-06
K00074	0.000134812731135229
K00075	0.000570892541519098
K00076	0.00029324122942106
K00077	0.000232231605657156
K00082	0
K00086	5.79561402346072e-05
K00087	1.14990950118045e-05
K00088	0.000654702100946068
K00090	5.61175197037452e-06
K00091	1.52334028759635e-05
K00094	1.19330533387457e-06
K00096	6.97315318039004e-06
K00097	0.00029120498762764
K00098	2.69241314223683e-05
K00099	0.000347834141852761
K00100	7.84393747029224e-06
K00101	7.1410289827091e-05
K00102	1.11219489543514e-05
K00103	0
K00104	0.00029346525547499
K00105	0.000205717615595981
K00108	1.51196876356241e-05
K00111	0.000207578148629992
K00112	2.23062671118651e-05
K00113	2.23062671118651e-05
K00114	0
K00116	0.000314434741713342
K00117	1.22818771574032e-06
K00118	5.45655736825665e-06
K00121	3.40801798857854e-05
K00122	2.15106891511544e-07
K00123	0.000751069125356035
K00124	0.000353987542406531
K00125	0
K00126	0
K00127	0.000303356883975795
K00128	0.000370548078231059
K00129	0
K00130	0.000147287135736443
K00131	0.000189108164142171
K00132	0.000155427283315458
K00133	0.000552628698179637
K00134	0.000662418831378729
K00135	0.000406154212653494
K00137	4.00496720913046e-05
K00138	7.49381409843699e-05
K00140	0.000180985962616499
K00141	0.000148708985421595
K00145	0.000368185991966877
K00146	5.33660834842935e-05
K00147	0.00053811060312058
K00148	6.69899347532447e-06
K00150	3.66252609417231e-05
K00151	3.36689690536961e-05
K00152	0
K00153	1.6134551330592e-06
K00154	3.43998463751335e-05
K00156	1.80249055137372e-05
K00158	4.9053337970121e-05
K00161	0.000220767917468279
K00162	0.00024623536503444
K00163	3.99443059471313e-05
K00164	4.70123788595097e-05
K00166	2.65791217673617e-08
K00167	4.59110347025887e-05
K00169	4.05946638051674e-06
K00170	4.05946638051674e-06
K00171	6.71724061594595e-06
K00172	4.05946638051674e-06
K00174	0.000312596971926861
K00175	0.00031054212484968
K00176	0.000307113859354943
K00177	0.000307113859354943
K00179	5.47362847206921e-05
K00180	1.4352984685934e-05
K00183	5.560007410896e-06
K00184	0.000165773077558089
K00185	7.95936005359493e-06
K00186	2.12005113741339e-06
K00187	0
K00188	0
K00193	1.80194442420195e-06
K00194	9.19017415953177e-06
K00196	1.28482556067978e-05
K00197	1.19531556099748e-05
K00198	4.33784736773825e-05
K00200	0
K00201	3.432275093718e-07
K00202	0
K00205	6.12437208008439e-06
K00208	0.00031778739382035
K00209	4.47824878279389e-05
K00210	6.0064814140065e-07
K00214	0
K00215	0.00054129050306818
K00216	3.056933917493e-06
K00217	0
K00218	0
K00219	0.000129878266842503
K00220	0.000146459514862176
K00221	6.0064814140065e-07
K00226	0.000212054321482259
K00228	4.2732352720612e-07
K00230	1.36513020580415e-05
K00231	4.91136597512733e-05
K00232	4.2732352720612e-07
K00239	0.000541108266066742
K00240	0.000484821241673146
K00241	0.00023368167613733
K00242	5.98569439671676e-06
K00243	0.000221574926641953
K00244	0.00117593162196329
K00245	0.000297178037896825
K00246	0.000297178037896825
K00247	6.47481384928591e-06
K00248	3.07968860563987e-05
K00249	3.4066772612343e-05
K00252	2.91594694905044e-05
K00253	2.84161084743837e-05
K00254	0.000334458886289546
K00255	9.6103702624104e-07
K00256	0
K00257	0
K00259	8.97577927300125e-05
K00260	1.60975756689724e-05
K00261	1.7378708920119e-05
K00262	0.000320510254398117
K00263	6.67909121508923e-06
K00265	0.00028596188561373
K00266	0.000337665301236724
K00271	0
K00273	0
K00274	5.51292830778813e-06
K00275	1.91651407795171e-05
K00276	0
K00278	0.00037085698870074
K00281	8.53263499774609e-05
K00282	7.00374020638444e-05
K00283	5.88112082607383e-05
K00284	0.000257396480511244
K00285	0.000237069836774017
K00286	0.000557536771344666
K00287	0.00027263501810942
K00288	1.12656665149672e-06
K00290	0.000311203252519828
K00293	4.2732352720612e-07
K00294	9.55763781533682e-06
K00297	0.000572019890327342
K00298	7.85045490563449e-06
K00299	4.79286265436807e-05
K00301	0
K00302	1.92868218065793e-06
K00303	1.44155553936156e-06
K00304	0
K00305	0
