function.	skin_16
K00266	99.3506494
K00270	0
K00271	0
K00273	0
K00274	8.4415585
K00275	0.6493506
K00276	0
K00278	4.1125541
K00279	0
K00280	0.6493506
K00281	9.0909091
K00282	90.9090909
K00283	93.0735931
K00284	0
K00285	0.6493506
K00286	100.6493507
K00287	108.6580087
K00290	0
K00292	0
K00293	0
K00294	90.9090909
K00297	9.0909091
K00298	0
K00299	68.3982684
K00301	0
K00302	0
K00303	0
K00304	0
K00305	0
K00309	0
K00311	0
K00313	7.1428571
K00314	0
K00315	0
K00316	0
K00317	36.7965368
K00318	99.3506494
K00320	0
K00322	0
K00324	9.0909091
K00325	9.0909091
K00329	0
K00330	9.0909091
K00331	9.0909091
K00332	16.2337662
K00333	16.8831169
K00334	9.0909091
K00335	9.0909091
K00336	9.0909091
K00337	9.0909091
K00338	16.2337662
K00339	9.0909091
K00340	9.0909091
K00341	9.0909091
K00342	9.0909091
K00343	9.0909091
K00344	0
K00346	0
K00347	0
K00348	0
K00349	0
K00350	0
K00351	0
K00353	0
K00354	0
K00355	0
K00356	0
K00358	8.6580087
K00359	4.3290043
K00360	0
K00362	88.7445887
K00363	89.3939394
K00364	88.7445887
K00365	0
K00366	0
K00367	0
K00368	9.0909091
K00370	92.2077922
K00371	96.5367965
K00372	0
K00373	97.1861472
K00374	96.5367965
K00375	103.6796537
K00376	0
K00378	0.6493506
K00380	88.7445887
K00381	17.3160173
K00382	215.8008658
K00383	21.4285714
K00384	190.9090909
K00385	0
K00386	0
K00387	0
K00389	0
K00390	18.6147186
K00392	1.2987013
K00394	0
K00395	0
K00397	0
K00404	0
K00405	0
K00406	0
K00407	0
K00410	0
K00411	0
K00412	0
K00413	0
K00423	0
K00425	95.6709957
K00426	100
K00427	0
K00428	0
K00432	165.1515151
K00433	0
K00435	0
K00436	0
K00437	0
K00441	0
K00446	0
K00448	0
K00449	0
K00450	0
K00451	0
K00452	0
K00453	0
K00455	0
K00456	0
K00457	0
K00459	77.9220779
K00462	0
K00464	0
K00466	0
K00467	0
K00468	0
K00469	0
K00470	0
K00471	0
K00472	0
K00476	0
K00477	0
K00478	0
K00479	0
K00480	0
K00481	0
K00483	0
K00484	0
K00485	0
K00486	0
K00491	90.9090909
K00492	15.1515152
K00493	0
K00494	0
K00495	0
K00496	0
K00499	0
K00500	0
K00504	0
K00505	0
K00507	0
K00508	0
K00510	62.7705628
K00514	0
K00517	0.6493506
K00518	0
K00520	6.4935065
K00523	0
K00524	0
K00525	109.3073593
K00526	102.3809524
K00527	96.5367965
K00528	0
K00529	0
K00530	0
K00531	0
K00532	0
K00533	0
K00534	0
K00535	0
K00537	10.8225108
K00538	0
K00539	0
K00540	125.5411255
K00543	0
K00547	93.7229437
K00548	2.5974026
K00549	91.5584416
K00554	97.8354978
K00555	0
K00556	0
K00557	0
K00558	17.0995671
K00559	0
K00560	104.3290043
K00561	38.961039
K00563	9.0909091
K00564	9.0909091
K00566	97.8354978
K00567	98.0519481
K00568	0
K00569	0
K00570	0
K00571	51.9480519
K00573	0.6493506
K00574	0
K00575	0
K00577	0
K00584	0
K00587	0
K00588	0
K00590	0
K00594	0
K00595	9.0909091
K00596	0
K00598	0.6493506
K00599	6.0606061
K00600	100
K00602	100
K00603	0
K00604	100
K00605	100
K00606	86.5800866
K00607	0
K00608	0
K00609	100
K00610	0
K00611	189.3939394
K00612	0
K00613	6.4935065
K00614	0
K00615	100.6493507
K00616	100.6493507
K00617	0
K00619	0
K00620	86.3636364
K00624	0
K00625	90.9090909
K00626	173.8095238
K00627	113.6363636
K00631	0
K00632	38.961039
K00633	4.3290043
K00634	6.4935065
K00635	0
K00638	0
K00639	92.8571429
K00640	100.6493507
K00641	91.3419913
K00643	8.6580087
K00645	100.6493507
K00646	0.6493506
K00647	0
K00648	100
K00651	2.1645022
K00652	85.0649351
K00653	0
K00654	0
K00655	98.2683983
K00656	86.5800866
K00657	25.974026
K00658	100
K00661	7.1428571
K00662	0
K00663	0
K00666	0.6493506
K00672	0
K00673	0
K00674	22.0779221
K00675	0
K00676	0
K00677	0
K00680	33.1168831
K00681	84.4155844
K00683	0
K00684	9.0909091
K00685	0
K00686	0
K00687	0
K00688	9.0909091
K00689	2.1645022
K00690	0
K00691	0
K00692	0
K00693	0
K00694	1.2987013
K00695	0
K00696	0
K00697	8.4415585
K00698	0
K00700	10.3896104
K00701	0
K00702	0
K00703	0
K00705	9.7402597
K00712	164.5021645
K00713	0
K00720	0
K00721	9.7402597
K00737	0
K00745	0
K00748	0
K00752	0
K00754	4.978355
K00756	88.7445887
K00757	0
K00758	8.4415585
K00759	100
K00760	100
K00761	100
K00762	100
K00763	100
K00764	100
K00765	91.3419913
K00766	87.012987
K00767	4.1125541
K00768	1.2987013
K00769	0
K00772	0
K00773	100
K00776	0
K00777	0
K00782	9.0909091
K00783	84.4155844
K00784	91.5584416
K00785	0
K00786	0
K00788	106.2770563
K00789	102.5974026
K00790	190.9090909
K00791	100
K00793	99.3506494
K00794	99.3506494
K00795	0
K00796	101.2987013
K00797	0
K00798	9.0909091
K00799	4.3290043
K00800	100
K00801	2.1645022
K00803	1.2987013
K00805	100
K00806	100
K00808	0
K00809	0
K00810	0
K00812	0
K00813	0
K00817	180.7359307
K00818	6.2770563
K00819	159.3073593
K00820	100
K00821	0.6493506
K00822	0
K00823	85.7142857
K00824	90.9090909
K00826	100.6493507
K00829	0
K00830	0
K00831	9.0909091
K00832	1.2987013
K00833	87.2294372
K00835	0
K00836	0
K00837	0
K00839	45.4545455
K00840	0
K00841	93.0735931
K00842	0
K00843	0
K00844	0
K00845	99.3506494
K00847	94.1558442
K00848	1.2987013
K00849	26.1904762
K00850	108.4415585
K00851	94.8051948
K00852	107.7922078
K00853	91.3419913
K00854	19.0476191
K00855	0
K00856	0
K00857	98.7012987
K00858	100
K00859	100
K00860	17.3160173
K00862	0
K00863	8.4415585
K00864	100
K00865	188.7445887
K00867	9.0909091
K00868	107.7922078
K00869	87.8787879
K00870	0
K00872	99.3506494
K00873	100
K00874	23.5930736
K00875	0
K00876	98.7012987
K00878	97.8354978
K00879	0
K00880	0
K00881	0
K00882	90.9090909
K00883	0
K00884	0
K00885	0
K00886	9.0909091
K00887	0
K00891	99.3506494
K00892	0
K00895	9.0909091
K00897	6.4935065
K00899	0
K00901	88.7445887
K00903	2.1645022
K00906	0
K00912	0
K00917	88.7445887
K00918	0
K00919	97.8354978
K00924	4.3290043
K00925	92.2077922
K00926	170.1298701
K00927	100
K00928	186.5800866
K00929	6.4935065
K00930	87.012987
K00931	9.0909091
K00932	0
K00934	0
K00936	73.5930736
K00937	30.7359307
K00938	87.8787879
K00939	100
K00940	99.3506494
K00941	95.021645
K00942	100
K00943	100
K00945	100
K00946	9.0909091
K00947	0
K00948	99.1341991
K00949	8.6580087
K00950	97.8354978
K00951	100
K00952	0
K00954	100
K00955	0
K00956	0.6493506
K00957	1.2987013
K00958	17.3160173
K00960	0
K00962	100
K00963	106.4935065
K00965	8.6580087
K00966	0
K00968	0
K00969	100
K00970	9.0909091
K00971	1.9480519
K00972	7.7922078
K00973	10.3896104
K00974	90.9090909
K00975	9.0909091
K00978	0.6493506
K00979	0
K00980	91.5584416
K00981	100
K00982	9.0909091
K00983	0.6493506
K00984	60.6060606
K00985	0
K00986	0
K00988	0
K00989	9.0909091
K00990	0
K00991	157.7922078
K00992	0
K00995	117.5324676
K00996	0
K00997	100
K00998	0
K00999	0
K01000	100
K01002	2.1645022
K01003	0
K01004	0
K01005	0
K01006	30.7359307
K01007	1.2987013
K01008	0
K01011	2.5974026
K01012	97.8354978
K01013	0
K01014	0
K01023	0
K01026	4.3290043
K01027	0
K01028	2.1645022
K01029	2.1645022
K01031	0
K01032	0
K01034	0
K01035	0
K01036	0
K01039	0
K01040	0
K01041	0.6493506
K01042	0
K01043	0
K01046	91.3419913
K01048	2.8138528
K01051	0
K01053	0
K01054	0
K01055	0.6493506
K01056	100
K01057	9.0909091
K01058	0
K01060	7.1428571
K01061	0
K01066	0.6493506
K01067	0
K01069	4.3290043
K01070	0
K01071	0
K01073	0
K01075	0
K01076	0
K01077	88.7445887
K01078	0
K01079	8.4415585
K01081	8.6580087
K01082	0
K01083	0
K01085	0
K01087	8.4415585
K01089	0
K01090	49.5670996
K01091	91.5584416
K01092	98.051948
K01093	0
K01095	0
K01096	0
K01101	2.1645022
K01103	0
K01104	327.056277
K01112	2.1645022
K01113	0
K01114	67.0995671
K01115	0
K01117	0
K01118	84.4155844
K01119	9.5238095
K01120	0
K01121	0
K01126	421.4285714
K01128	0
K01129	9.0909091
K01130	0
K01133	0
K01138	2.1645022
K01139	0
K01141	0
K01142	9.0909091
K01143	0
K01144	0
K01145	0
K01146	0
K01147	0
K01150	0
K01151	100
K01152	0
K01153	107.1428571
K01154	148.2683983
K01155	2.1645022
K01156	0.6493506
K01157	0
K01158	0
K01159	9.0909091
K01160	0
K01161	0
K01163	0
K01166	0
K01167	1.2987013
K01169	0
K01173	0
K01174	88.7445887
K01175	30.0865801
K01176	0.6493506
K01178	0
K01179	8.6580087
K01180	0
K01181	0
K01182	3.4632035
K01183	0
K01184	0
K01185	0
K01186	5.4112554
K01187	103.6796537
K01190	9.0909091
K01191	14.2857143
K01192	7.1428571
K01193	97.1861472
K01194	0
K01195	10.8225108
K01197	0.6493506
K01198	0
K01199	0
K01200	0
K01201	0
K01202	0
K01205	0
K01206	9.0909091
K01207	19.2640693
K01208	0
K01209	8.4415585
K01210	0
K01212	1.2987013
K01214	0
K01215	0
K01216	0
K01218	0
K01219	0
K01220	88.7445887
K01222	8.4415585
K01223	88.7445887
K01224	0
K01225	0
K01226	86.5800866
K01227	17.965368
K01230	0
K01232	4.3290043
K01233	0
K01234	0
K01235	0
K01236	1.9480519
K01238	2.1645022
K01239	100.2164502
K01240	0
K01241	0
K01243	98.7012987
K01246	92.8571429
K01247	8.6580087
K01249	0
K01250	0.6493506
K01251	0.6493506
K01252	0
K01253	0
K01255	96.5367965
K01256	16.2337662
K01258	91.5584416
K01259	13.4199134
K01261	73.5930736
K01262	39.3939394
K01263	4.3290043
K01264	0
K01265	109.0909091
K01266	0
K01267	0
K01269	43.9393939
K01270	0
K01271	97.4025974
K01273	0.6493506
K01274	0
K01277	0
K01278	0
K01281	0
K01283	0
K01284	1.2987013
K01286	0
K01289	0
K01295	0.6493506
K01297	0.6493506
K01299	0
K01301	0
K01303	0
K01304	91.5584416
K01305	0
K01308	0
K01317	0
K01318	58.4415584
K01322	1.2987013
K01325	0
K01338	0
K01342	0
K01343	0
K01347	0
K01354	0
K01355	0
K01356	101.5151515
K01358	111.2554113
K01361	0.6493506
K01362	54.7619048
K01364	0
K01372	1.9480519
K01376	0
K01387	0
K01390	0
K01392	0
K01399	0
K01400	0
K01401	82.2510822
K01406	0
K01407	0
K01408	0
K01409	102.1645022
K01412	0
K01414	0
K01415	0
K01416	0
K01417	48.9177489
K01419	90.9090909
K01420	4.978355
K01421	99.1341991
K01422	0
K01423	15.1515152
K01424	100
K01425	0
K01426	3.8961039
K01428	86.5800866
K01429	88.7445887
K01430	88.7445887
K01431	0
K01432	0
K01433	10.6060606
K01434	0
K01436	17.3160173
K01437	0
K01438	20.1298701
K01439	198.051948
K01442	90.9090909
K01443	99.3506494
K01444	0
K01446	15.1515152
K01447	23.8095238
K01448	89.3939394
K01449	0
K01451	4.1125541
K01452	0
K01453	0.6493506
K01454	0
K01455	8.6580087
K01457	0
K01458	0
K01459	0
K01460	0
K01461	0
K01462	190.9090909
K01463	2.1645022
K01464	0
K01465	100
K01466	4.978355
K01467	17.3160173
K01468	87.2294372
K01469	0
K01470	0
K01471	0
K01473	0
K01474	0
K01476	80.7359307
K01477	0
K01478	105.8441558
K01479	86.5800866
K01480	2.1645022
K01481	0
K01482	0
K01483	0
K01484	0
K01485	0
K01486	0
K01487	0
K01488	17.7489178
K01489	99.3506494
K01491	100
K01492	0
K01493	99.3506494
K01494	5.6277056
K01495	9.0909091
K01496	9.0909091
K01497	0
K01498	0
K01499	0
K01500	0
K01501	0
K01502	0
K01503	0
K01504	0
K01505	0
K01506	0
K01507	9.7402597
K01512	87.8787879
K01515	100
K01518	0
K01520	66.8831169
K01521	0
K01523	9.0909091
K01524	30.7359307
K01525	0
K01529	2.8138528
K01531	0
K01533	111.2554113
K01534	24.4588745
K01535	0
K01537	0
K01539	0
K01541	0
K01545	12.987013
K01546	104.5454545
K01547	106.7099567
K01548	104.5454545
K01550	0
K01551	10.3896104
K01552	0.6493506
K01553	0
K01554	0
K01555	0
K01556	0
K01560	4.3290043
K01561	0
K01563	0
K01564	0
K01565	0
K01567	0
K01568	0
K01569	0
K01571	9.0909091
K01572	0.6493506
K01573	0
K01574	2.1645022
K01575	159.9567099
K01576	0
K01577	0
K01578	0
K01579	84.4155844
K01580	1.9480519
K01581	4.3290043
K01582	4.3290043
K01583	0
K01584	0
K01585	0
K01586	173.5930736
K01588	100
K01589	97.8354978
K01590	0
K01591	100
K01593	0
K01594	0
K01595	0
K01596	0.6493506
K01597	87.8787879
K01598	0
K01599	100
K01601	0
K01602	0
K01607	4.1125541
K01608	0
K01609	100
K01610	90.9090909
K01611	0
K01612	0
K01613	0
K01615	0
K01616	0
K01617	0
K01618	0
K01619	176.4069264
K01620	85.0649351
K01621	0
K01622	0
K01623	100
K01624	101.2987013
K01625	27.0562771
K01626	9.0909091
K01627	0
K01628	1.9480519
K01629	0.6493506
K01630	0
K01631	0
K01632	0
K01633	99.3506494
K01635	88.7445887
K01636	0
K01637	0
K01638	0
K01639	88.7445887
K01640	0
K01641	86.5800866
K01643	0
K01644	8.4415585
K01646	0
K01647	109.0909091
K01649	105.8441558
K01652	178.5714286
K01653	86.3636364
K01654	0.6493506
K01655	0
K01657	93.5064935
K01658	90.9090909
K01659	0
K01661	100
K01662	13.4199134
K01664	93.5064935
K01665	86.5800866
K01666	0
K01667	6.4935065
K01668	0
K01669	86.5800866
K01671	0
K01673	8.4415584
K01674	0
K01676	0
K01677	0
K01678	0
K01679	100
K01681	100
K01682	0
K01684	4.3290043
K01685	0.6493506
K01686	11.4718615
K01687	95.6709957
K01689	101.2987013
K01690	0
K01692	9.0909091
K01693	91.3419913
K01695	100
K01696	97.8354978
K01697	1.2987013
K01698	100
K01699	1.2987013
K01703	105.8441559
K01704	98.0519481
K01706	0
K01707	0
K01708	0
K01709	0
K01710	1.9480519
K01711	0
K01712	89.1774892
K01713	0
K01714	107.1428572
K01715	0
K01716	0
K01719	99.3506494
K01720	0
K01721	0
K01724	0
K01725	0
K01726	0
K01727	90.9090909
K01728	0
K01729	0
K01730	0
K01731	0
K01732	0
K01733	100
K01734	0
K01735	99.3506494
K01736	100
K01737	103.8961039
K01738	180.0865801
K01739	41.7748918
K01740	15.1515152
K01743	0
K01744	9.7402597
K01745	85.7142857
K01746	0
K01749	100
K01750	103.8961039
K01751	0
K01752	203.8961039
K01753	2.8138528
K01754	164.9350649
K01755	100
K01756	100
K01758	0
K01759	6.4935065
K01760	90.9090909
K01761	0
K01766	0
K01768	0
K01769	0
K01770	12.7705628
K01771	67.0995671
K01772	99.3506494
K01774	0
K01775	195.2380952
K01776	100
K01777	0
K01778	9.0909091
K01779	0.6493506
K01780	0
K01781	0
K01782	0
K01783	104.3290043
K01784	175.5411255
K01785	91.5584416
K01786	24.8917749
K01787	0
K01788	92.8571429
K01790	0.6493506
K01791	235.7142857
K01792	7.7922078
K01795	0
K01796	0
K01797	0
K01798	0
K01799	0.6493506
K01800	0
K01801	0
K01802	3.8961039
K01803	101.2987013
K01804	1.9480519
K01805	0.6493506
K01807	90.9090909
K01808	23.1601732
K01809	185.7142857
K01810	100
K01811	0
K01812	12.7705628
K01813	0
K01814	91.3419913
K01815	0
K01816	1.2987013
K01817	100
K01818	12.3376624
K01819	177.4891775
K01820	0
K01821	86.5800866
K01822	0
K01823	100
K01825	0
K01826	4.3290043
K01828	0
K01829	0
K01834	202.1645022
K01835	100
K01838	0
K01839	90.9090909
K01840	6.4935065
K01841	0
K01843	0
K01844	0
K01845	191.5584416
K01846	0.6493506
K01847	18.1818182
K01848	0
K01849	0
K01851	0
K01854	0.6493506
K01856	0
K01857	0.6493506
K01858	0.6493506
K01860	0
K01865	0
K01866	100
K01867	100
K01868	108.6580087
K01869	102.1645022
K01870	99.3506494
K01872	100
K01873	100
K01874	99.3506494
K01875	100
K01876	100
K01878	0
K01879	0
K01880	99.3506494
K01881	100
K01883	100
K01884	0
K01885	18.1818182
K01886	9.0909091
K01887	102.1645022
K01889	100
K01890	100
K01892	100
K01893	90.9090909
K01894	0
K01895	182.2510822
K01896	0
K01897	97.4025974
K01902	98.7012987
K01903	98.7012987
K01904	0
K01905	0
K01906	75.7575758
K01907	0
K01908	0
K01909	0
K01910	0
K01911	100
K01912	0
K01913	0
K01914	0
K01915	111.9047619
K01916	91.5584416
K01917	0
K01918	86.5800866
K01919	0
K01920	0
K01921	107.7922078
K01922	0
K01923	97.8354978
K01924	100
K01925	100
K01926	89.3939394
K01928	9.0909091
K01929	100
K01932	0
K01933	100
K01934	27.9220779
K01935	87.2294372
K01937	99.3506494
K01938	97.1861472
K01939	100.6493507
K01940	100
K01941	0
K01945	100
K01947	0
K01950	9.0909091
K01951	101.948052
K01952	203.4632035
K01953	1.9480519
K01955	102.1645022
K01956	100
K01957	0
K01958	92.2077922
K01959	0
K01960	0
K01961	181.8181818
K01962	90.9090909
K01963	90.9090909
K01965	0
K01966	9.0909091
K01968	0
K01969	0
K01970	0
K01971	4.978355
K01972	99.3506494
K01974	0
K01975	1.2987013
K01976	0
K01989	0.6493506
K01990	603.8961039
K01991	0
K01992	497.6190476
K01993	0
K01994	0
K01995	1.9480519
K01996	1.9480519
K01997	1.9480519
K01998	1.9480519
K01999	1.9480519
K02000	9.95671
K02001	9.95671
K02002	16.2337662
K02003	353.6796537
K02004	246.5367966
K02005	36.7965368
K02006	9.0909091
K02007	9.0909091
K02008	9.0909091
K02009	9.0909091
K02010	6.4935065
K02011	8.6580087
K02012	86.5800866
K02013	329.2207793
K02014	0
K02015	927.7056277
K02016	703.030303
K02017	98.7012987
K02018	98.7012987
K02019	0
K02020	98.7012987
K02021	0.6493506
K02022	0
K02023	9.3073593
K02024	0
K02025	53.6796537
K02026	12.1212121
K02027	10.1731602
K02028	101.0822511
K02029	103.030303
K02030	97.8354978
K02031	106.4935065
K02032	127.9220779
K02033	234.8484849
K02034	263.6363636
K02035	254.978355
K02036	100
K02037	100
K02038	100
K02039	100
K02040	97.8354978
K02041	84.4155844
K02042	166.6666667
K02043	0
K02044	82.9004329
K02045	0.6493506
K02046	0.6493506
K02047	0.6493506
K02048	0.6493506
K02049	32.4675325
K02050	78.3549784
K02051	33.7662338
K02052	0
K02053	0
K02054	0
K02055	0
K02056	9.7402597
K02057	20.1298701
K02058	0.6493506
K02062	0.6493506
K02063	0.6493506
K02064	0.6493506
K02065	0
K02066	0
K02067	0
K02068	90.9090909
K02069	100
K02071	180.0865801
K02072	182.2510822
K02073	201.7316017
K02074	7.7922078
K02075	7.7922078
K02076	90.9090909
K02077	7.7922078
K02078	100.6493507
K02079	0
K02080	0
K02081	1.2987013
K02082	8.6580087
K02083	2.8138528
K02086	90.9090909
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	0
K02100	0
K02101	0
K02103	0
K02106	0
K02108	100
K02109	100
K02110	100
K02111	100
K02112	100
K02113	100
K02114	100
K02115	100
K02116	84.4155844
K02117	0
K02118	0
K02119	0
K02120	0
K02121	0
K02122	0
K02123	0
K02124	0
K02160	179.6536796
K02164	0
K02167	0
K02168	0.6493506
K02169	0
K02170	0
K02171	30.3030303
K02172	32.4675325
K02173	0
K02182	0.6493506
K02188	1.2987013
K02189	0
K02190	0
K02191	0
K02192	0
K02193	0
K02194	0
K02195	0
K02196	0
K02197	0
K02198	0
K02199	0
K02200	0
K02203	0.6493506
K02204	0
K02205	0
K02217	96.5367965
K02221	100
K02224	9.0909091
K02225	0
K02226	0
K02227	9.0909091
K02228	7.7922078
K02229	0
K02230	12.3376624
K02231	1.9480519
K02232	9.0909091
K02233	9.0909091
K02234	0
K02236	90.9090909
K02237	100
K02238	100
K02239	0
K02240	90.9090909
K02241	0
K02242	90.9090909
K02243	93.0735931
K02244	88.7445887
K02245	90.9090909
K02246	90.9090909
K02247	0
K02248	0
K02249	0
K02250	90.9090909
K02251	0
K02252	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	106.4935065
K02274	7.1428571
K02275	7.7922078
K02276	7.7922078
K02277	0
K02278	0
K02279	0
K02280	0
K02281	0
K02282	0
K02283	8.4415585
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	0
K02292	0
K02293	0
K02294	0
K02297	0
K02298	0
K02299	10.8225108
K02300	0
K02301	98.7012987
K02302	0
K02303	115.1515152
K02304	90.9090909
K02305	0
K02313	100
K02314	100
K02315	0
K02316	100
K02317	0
K02334	30.3030303
K02335	100
K02336	0
K02337	104.3290043
K02338	98.7012987
K02339	0
K02340	100
K02341	100
K02342	102.8138528
K02343	98.7012987
K02344	0
K02345	0
K02346	100.6493507
K02347	90.9090909
K02348	12.1212121
K02351	7.7922078
K02352	85.0649351
K02355	99.1341991
K02356	99.3506494
K02357	100
K02358	100
K02361	0
K02362	0
K02363	0.6493506
K02364	0
K02371	8.6580087
K02372	91.5584416
K02377	0
K02379	88.7445887
K02380	0
K02381	2.8138528
K02383	0
K02385	0
K02386	0
K02387	0
K02388	0
K02389	0
K02390	0
K02391	0
K02392	0
K02393	0
K02394	0
K02395	0
K02396	0
K02397	0
K02398	0
K02399	0
K02400	0
K02401	0
K02402	0
K02403	0
K02404	0
K02405	0
K02406	0
K02407	0
K02408	0
K02409	0
K02410	0
K02411	0
K02412	0
K02413	0
K02414	0
K02415	0
K02416	0
K02417	0
K02418	0
K02419	0
K02420	0
K02421	0
K02422	0
K02423	0
K02424	86.5800866
K02425	0
K02426	0
K02427	0
K02428	109.0909091
K02429	7.1428571
K02430	0
K02431	0.6493506
K02433	100.6493507
K02434	100
K02435	100
K02436	0
K02437	105.6277056
K02438	10.3896104
K02439	0
K02440	100
K02441	0
K02442	0
K02443	92.2077922
K02444	0
K02445	89.3939394
K02446	2.1645022
K02448	0
K02450	0
K02451	0
K02452	0
K02453	0
K02454	0
K02455	0
K02456	0
K02457	0
K02458	0
K02459	0
K02460	0
K02461	0
K02462	0
K02463	0
K02464	0
K02465	0
K02466	0
K02467	0
K02468	0
K02469	109.0909091
K02470	109.0909091
K02471	0
K02472	77.9220779
K02473	0
K02474	2.1645022
K02475	0
K02476	0
K02477	0
K02478	0
K02479	4.3290043
K02480	0
K02481	0
K02482	0
K02483	6.2770563
K02484	9.7402597
K02485	0
K02486	2.1645022
K02487	0
K02488	0
K02489	0
K02490	0
K02491	0
K02492	100
K02493	100
K02494	0
K02495	100
K02496	0
K02497	88.7445887
K02498	0
K02499	90.9090909
K02500	91.991342
K02501	91.991342
K02502	0
K02503	99.3506494
K02504	0
K02505	0
K02506	0
K02507	0
K02508	0
K02509	0
K02510	0
K02511	0
K02517	3.4632035
K02518	100
K02519	100
K02520	97.8354978
K02521	0
K02523	0
K02525	0
K02526	0
K02527	0
K02528	101.2987013
K02529	205.4112554
K02530	88.7445887
K02531	0
K02532	4.3290043
K02533	0
K02535	0
K02536	0
K02538	41.1255411
K02545	54.1125541
K02546	19.4805195
K02547	38.961039
K02548	100
K02549	100.6493507
K02550	0
K02551	100
K02552	108.4415585
K02553	0
K02554	0
K02556	0
K02557	0
K02558	0
K02560	0
K02562	0
K02563	100
K02564	101.5151515
K02565	0
K02566	8.4415585
K02567	0
K02568	0
K02569	0
K02570	0
K02571	0
K02572	0
K02573	0
K02574	0
K02575	8.4415585
K02584	0
K02585	0
K02586	0
K02587	0
K02588	0
K02589	0
K02590	0
K02591	0
K02592	0
K02593	0
K02594	0
K02595	0
K02596	0
K02597	0
K02598	0
K02600	100
K02601	100
K02609	0
K02610	0
K02611	0
K02612	0
K02613	0
K02614	0
K02615	0
K02616	0
K02617	0
K02618	0
K02619	94.8051948
K02621	90.9090909
K02622	90.9090909
K02623	0
K02624	0
K02625	0
K02626	0
K02628	0
K02629	0
K02630	0
K02631	0
K02632	0
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0
K02640	0
K02641	0
K02642	0
K02643	0
K02647	4.3290043
K02650	0
K02651	0
K02652	0
K02653	0
K02654	5.8441558
K02655	0
K02656	0
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	0
K02663	0
K02664	0
K02665	0
K02666	0
K02667	0
K02668	0
K02669	0
K02670	0
K02671	0
K02672	0
K02673	0
K02674	0
K02675	0
K02676	0
K02679	0
K02680	0
K02681	0
K02682	0
K02686	0
K02687	90.9090909
K02688	0
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
