function.	air_4
K02812	0
K02813	0
K02814	0
K02815	0
K02819	112.12
K02821	136.74
K02822	147.54
K02823	39.76
K02824	145.57
K02825	219.27
K02826	16.03
K02827	75.3
K02828	16.03
K02829	16.03
K02834	242.13
K02835	242.13
K02836	241.93
K02837	231.01
K02838	242.13
K02839	2
K02840	0
K02841	9.82
K02843	28.93
K02844	0.7
K02846	0
K02847	9.13
K02848	0.7
K02849	1.21
K02850	6.8
K02851	196.99
K02852	10.52
K02853	8.56
K02854	0
K02855	0.28
K02856	1.5
K02858	6.82
K02859	1.32
K02860	242.13
K02862	0.57
K02863	242.13
K02864	242.13
K02867	241.92
K02871	241.83
K02874	242.56
K02876	238.39
K02878	237.63
K02879	242.21
K02881	241.54
K02884	242.13
K02886	242.71
K02887	241.93
K02888	242.13
K02890	242.51
K02891	0
K02892	242.42
K02895	242.56
K02897	197.45
K02899	241.83
K02902	241.8
K02904	242.21
K02906	242.42
K02907	240.12
K02909	261.23
K02911	241.83
K02913	344.46
K02914	235.7
K02916	242.13
K02919	240.88
K02926	242.42
K02927	0
K02931	242.56
K02933	242.42
K02935	241.83
K02936	0
K02939	241.8
K02945	237.21
K02946	242.13
K02948	238.1
K02950	242.16
K02952	242.21
K02954	331.15
K02956	241.83
K02959	241.5
K02961	242.21
K02963	241.8
K02965	242.01
K02967	242.43
K02968	242.13
K02970	152.07
K02972	0
K02982	242.42
K02986	242.42
K02988	241.54
K02990	241.6
K02992	242.46
K02994	242.42
K02996	241.83
K03040	242.62
K03043	242.13
K03046	242.13
K03048	116.19
K03060	235.16
K03070	392.08
K03071	35.19
K03072	116.19
K03073	223.06
K03074	115.56
K03075	241.09
K03076	309.64
K03077	2.03
K03078	12.14
K03079	1.19
K03086	245.7
K03087	85.33
K03088	686.43
K03089	27.64
K03090	78.09
K03091	98.1600000000001
K03092	29.23
K03093	0.62
K03095	113.64
K03098	77.17
K03100	372.95
K03101	245.3
K03106	242.13
K03110	242.97
K03111	580.28
K03112	0.7
K03113	19.12
K03116	254.94
K03117	113.78
K03118	194.53
K03119	8.25
K03146	0
K03147	48.72
K03148	5.77
K03149	115.12
K03150	13.4
K03151	133.49
K03152	40.98
K03153	101.97
K03154	112.25
K03168	247.7
K03169	119.31
K03177	242.13
K03179	31.22
K03181	13.1
K03182	18.36
K03183	196.02
K03184	12.81
K03185	20.38
K03186	18.29
K03187	158.29
K03188	158.17
K03189	159.13
K03190	159.13
K03191	2.79
K03192	3.33
K03194	2.01
K03195	9.96
K03196	9.93
K03197	4.23
K03198	4.23
K03199	9.68
K03200	8.88
K03201	8.56
K03202	0
K03203	3.26
K03204	9.96
K03205	56.11
K03206	0.37
K03207	0
K03208	0
K03210	257.67
K03212	12.62
K03214	14.49
K03215	155.37
K03216	233.01
K03217	388.74
K03218	243.44
K03219	2.7
K03220	2.7
K03221	0.7
K03222	2.7
K03223	2.5
K03224	2.7
K03225	2.7
K03226	2.7
K03227	2.7
K03228	2.7
K03229	2.7
K03230	2.7
K03263	0
K03269	29.91
K03270	33.01
K03271	38.16
K03272	13.49
K03273	20.13
K03274	22.14
K03275	0
K03276	0
K03277	0
K03278	0
K03279	0
K03280	0
K03281	15.79
K03282	235.19
K03284	310.67
K03285	8.57
K03286	42.31
K03287	3.4
K03288	4.9
K03289	0
K03290	0
K03291	0
K03292	146.62
K03293	191.52
K03294	222.7
K03296	103.04
K03297	24.6
K03298	3.13
K03299	272.64
K03300	139.38
K03301	3.8
K03303	198.87
K03304	6.66
K03305	269.41
K03306	190.71
K03307	179.5
K03308	211.98
K03309	2.26
K03310	363.42
K03311	369.31
K03312	180.24
K03313	27.61
K03314	13.69
K03315	101.97
K03316	257.07
K03317	42.97
K03319	147.64
K03320	246.78
K03321	178.02
K03322	103.15
K03324	112.97
K03325	141.93
K03326	22.35
K03327	73.28
K03328	215.92
K03329	0
K03332	4.35
K03333	1.45
K03335	74.84
K03336	67.55
K03337	67.79
K03338	67.55
K03339	59.94
K03340	67.5
K03342	38.91
K03343	1.62
K03346	114.69
K03365	60.38
K03366	98.67
K03367	116.46
K03379	3.34
K03380	127.04
K03381	127.3
K03382	0.59
K03383	1.2
K03385	27.05
K03386	144.95
K03387	112.63
K03388	0.8
K03389	0.85
K03390	0.85
K03391	0
K03392	4.15
K03394	14.59
K03395	0.2
K03396	2
K03399	4.08
K03402	348.46
K03403	1.3
K03404	76.94
K03405	127.1
K03406	63.4
K03407	18.52
K03408	26.91
K03409	1.47
K03410	2.69
K03411	5.57
K03412	19.53
K03413	19.61
K03414	6
K03415	4.06
K03416	15.68
K03417	136.7
K03418	0.04
K03424	283.79
K03425	0
K03426	100.85
K03427	341.08
K03428	1.3
K03429	78.64
K03430	3.98
K03431	236.04
K03432	4
K03433	4
K03435	4.59
K03436	233.43
K03437	230.82
K03438	243.32
K03439	240.64
K03442	252.35
K03444	0
K03445	2.33
K03446	25.86
K03449	162.18
K03451	76.12
K03453	215.56
K03455	98.17
K03457	4.9
K03458	21.74
K03459	0
K03462	12.85
K03464	67.94
K03465	83.68
K03466	484.39
K03468	0
K03469	125.15
K03470	242.13
K03471	114.19
K03472	2.9
K03473	5.99
K03474	20.48
K03475	236.56
K03476	56.79
K03477	11.28
K03478	2.36
K03480	90.0400000000001
K03481	77.81
K03482	0
K03483	69.19
K03484	131.8
K03485	0.06
K03486	117.74
K03487	1.24
K03488	199.15
K03489	71.55
K03490	0
K03491	28.18
K03492	21.33
K03493	40.24
K03495	160.4
K03496	303.23
K03497	313.48
K03498	158.78
K03499	269.45
K03500	247.99
K03501	241.83
K03502	124.89
K03503	15.1
K03516	0
K03517	96.71
K03518	8.04
K03519	2.86
K03520	1.11
K03521	123.13
K03522	122.73
K03523	213.67
K03524	236.54
K03525	23.37
K03526	122.42
K03527	123.02
K03528	17.53
K03529	221.87
K03530	157.97
K03531	242.73
K03532	3.47
K03533	3.14
K03534	5.82
K03535	75.41
K03536	240.75
K03537	0.43
K03543	27.77
K03544	242.32
K03545	242.42
K03546	99.6000000000001
K03547	94.7400000000001
K03548	13.19
K03549	94.81
K03550	242.13
K03551	243.35
K03553	243.5
K03554	21.81
K03555	155.5
K03556	7.93
K03557	23.28
K03558	35.18
K03559	56.44
K03560	22.49
K03561	54.62
K03562	20.49
K03563	18.05
K03564	200.95
K03565	239.96
K03566	21.52
K03567	2.7
K03568	27.33
K03569	43.34
K03570	80.59
K03571	69.3
K03572	156.67
K03573	12.49
K03574	612.73
K03575	242.52
K03576	16.61
K03577	7.2
K03578	114.79
K03579	91.02
K03580	14.9
K03581	148.75
K03582	27.28
K03583	27.28
K03584	240.1
K03585	45.8
K03586	23.28
K03587	122.86
K03588	245.97
K03589	240.1
K03590	152.89
K03591	12.49
K03592	24.16
K03593	194.08
K03594	29.68
K03595	241.8
K03596	242.09
K03597	13.19
K03598	6.35
K03599	23.28
K03600	23.28
K03601	241.85
K03602	228.48
K03603	12.49
K03604	13.63
K03605	1.35
K03606	5.78
K03607	12.99
K03608	17.44
K03609	18.79
K03610	20.35
K03611	25.15
K03612	23.72
K03613	23.85
K03614	23.85
K03615	24.79
K03616	23.91
K03617	23.85
K03618	0
K03619	0
K03620	0
K03621	143.85
K03623	4.25
K03624	239.26
K03625	232.49
K03628	203.56
K03629	236.68
K03630	161.55
K03631	242.26
K03632	12.79
K03633	12.49
K03634	24.33
K03635	168.34
K03636	96.3100000000001
K03637	169.59
K03638	82.16
K03639	171.62
K03640	24.34
K03641	20.59
K03642	31.01
K03643	26.34
K03644	195.96
K03645	12.79
K03646	21.55
K03647	214.14
K03648	242
K03649	21.04
K03650	156.34
K03651	15.53
K03652	160.15
K03653	3.73
K03654	262.85
K03655	269.58
K03656	23.28
K03657	433.6
K03658	0.33
K03660	3.45
K03664	242.13
K03665	240.03
K03666	103.05
K03667	94.2000000000001
K03668	1.26
K03669	5.88
K03670	8.29
K03671	354.97
K03672	12.75
K03673	39.46
K03674	12.19
K03675	7.59
K03676	17.24
K03680	0.2
K03683	17.23
K03684	108.78
K03685	242.53
K03686	332.4
K03687	246.13
K03688	43.91
K03690	17.52
K03692	0
K03693	99.8200000000001
K03694	14.05
K03695	210.41
K03696	212.67
K03697	39.07
K03698	117.38
K03699	120.45
K03700	117.32
K03701	262.15
K03702	243.52
K03703	242.86
K03704	556.41
K03705	213.89
K03706	117.47
K03707	43.95
K03708	118.44
K03709	289.09
K03710	226.1
K03711	213.34
K03712	0
K03713	115.85
K03716	7.17
K03717	0.2
K03718	23.39
K03719	69.71
K03720	5.52
K03721	12.86
K03722	171.56
K03723	244.11
K03724	157.21
K03727	85.46
K03731	1.4
K03732	17.53
K03733	197.1
K03734	98.88
K03735	11.62
K03736	10.12
K03737	25.92
K03738	0
K03739	116.46
K03740	116.61
K03741	74.85
K03742	53.8
K03743	102.03
K03744	80.91
K03745	24.58
K03746	16.53
K03747	4.05
K03748	16.94
K03749	0.91
K03750	325.25
K03752	94.2800000000001
K03753	80.7000000000001
K03755	0
K03756	12.46
K03757	0
K03758	161.87
K03759	0
K03760	19.42
K03761	18.08
K03762	149.27
K03763	126.18
K03764	12.49
K03765	0
K03767	136.93
K03768	237.01
K03769	14.74
K03770	36.7
K03771	32.9
K03772	90.38
K03773	27.71
K03774	4.04
K03775	32.39
K03776	7.01
K03777	18.23
K03778	181.98
K03779	0.46
K03780	0.46
K03781	200.05
K03782	13.64
K03783	51.64
K03784	207.25
K03785	131.56
K03786	115.86
K03787	33.05
K03788	6.03
K03789	252.48
K03790	166.28
K03791	6.8
K03793	2
K03794	0.99
K03795	4
K03796	3.4
K03797	135.09
K03798	248.16
K03799	73.59
K03800	348.41
K03801	118.1
K03802	0.93
K03803	20.97
K03804	12.49
K03805	0.7
K03806	20.98
K03807	2.7
K03808	20.54
K03809	15.85
K03810	16.23
K03811	118.82
K03812	0.7
K03813	1.39
K03814	23.04
K03815	0
K03816	124.63
K03817	77.34
K03818	0
K03819	0
K03820	111.82
K03821	11.91
K03822	0
K03823	200.67
K03824	129.69
K03825	1.48
K03826	0.82
K03827	5.73
K03828	5.34
K03829	0.75
K03830	6.61
K03831	12.7
K03832	66.39
K03833	20.51
K03834	24.54
K03835	20.08
K03836	0
K03837	30.13
K03838	0
K03839	24.76
K03840	0
K03841	28.8
K03851	0
K03852	0
K03855	4
K03856	13.85
K03862	70.9
K03863	70.23
K03867	0
K03885	208.53
K03886	0.57
K03887	0.57
K03888	0.57
K03889	81.13
K03890	81.13
K03891	81.13
K03892	426.56
K03893	85.58
K03894	0
K03895	0
K03896	0
K03897	3.09
K03918	0.55
K03919	80.5
K03921	3.13
K03923	17.73
K03924	38.6
K03925	187.99
K03926	4.52
K03928	152.1
K03929	166.04
K03930	38.16
K03931	1.2
K03932	99.4
K03933	4.16
K03943	0
K03969	9.15
K03970	1.76
K03971	0
K03972	5.7
K03973	4.18
K03974	1.76
K03975	106.56
K03976	226.64
K03977	243.12
K03978	156.67
K03979	240.96
K03980	121.09
K03981	28.14
K04013	12.19
K04014	12.49
K04015	12.49
K04016	12.49
K04017	10.81
K04018	11.1
K04019	4.81
K04020	0
K04021	0
K04022	0
K04023	6.17
K04024	8.39
K04025	0
K04026	4.81
K04027	4.86
K04028	11.75
K04029	9.8
K04030	5.26
K04031	9.85
K04032	4.81
K04033	0
K04034	2.4
K04035	1.3
K04036	0
K04037	1.3
K04038	1.3
K04039	1.3
K04040	1.3
K04041	96.1200000000001
K04042	235.98
K04043	246.63
K04044	21.28
K04045	2.14
K04046	4.59
K04047	239.05
K04049	0.5
K04050	0
K04051	0.5
K04052	0.5
K04053	0.5
K04054	0.5
K04056	0.5
K04057	0.5
K04058	1
K04059	0.5
K04060	0.5
K04061	1.51
K04062	4
K04063	7.62
K04064	0.7
K04065	4.42
K04066	241.9
K04067	12.49
K04068	138.92
K04069	212.97
K04070	1.52
K04072	115.22
K04073	119.09
K04074	115.45
K04075	242.79
K04076	0.37
K04077	328.92
K04078	246.83
K04079	87.9
K04080	4.66
K04081	0
K04082	21.28
K04083	149.04
K04084	33.48
K04085	21.09
K04086	107.42
K04087	19.49
K04088	18.84
K04090	3.18
K04091	130.25
K04092	9.57
K04093	83.33
K04094	122.69
K04095	16.69
K04096	250.65
K04098	180.98
K04099	0
K04100	2
K04101	61.53
K04102	0
K04103	80.69
K04105	0
K04107	0
K04108	0
K04109	0.6
K04110	0.01
K04112	0
K04113	0
K04114	0
K04115	0
K04116	0
K04117	0
K04127	0
K04128	0.02
K04333	0
K04334	0
K04335	0.5
K04336	0
K04337	0
K04338	1.68
K04343	0.7
K04477	4.17
K04478	15.86
K04480	0
K04485	241.46
K04486	18.93
K04487	419.81
K04488	229.64
K04516	28.15
K04517	200.93
K04518	195.17
K04561	82.4600000000001
K04562	3.36
K04564	300.51
K04565	44.02
K04566	3.21
K04567	314.94
K04568	18.13
K04618	0
K04651	3.59
K04652	3.02
K04653	2.88
K04654	1.4
K04655	1.73
K04656	60.67
K04691	15.53
K04708	0
K04710	0
K04719	3.17
K04720	11.96
K04744	26.34
K04747	0
K04748	60.12
K04749	81.17
K04750	228.33
K04751	114.91
K04752	11.04
K04753	12.49
K04754	27.92
K04755	150.03
K04756	20.39
K04757	82.66
K04758	66.49
K04759	128.08
K04760	26.04
K04761	115.6
K04762	117.26
K04763	213.35
K04764	26.04
K04765	18.88
K04766	74.91
K04767	42.93
K04768	76.12
K04769	2.32
K04770	12.19
K04771	129.11
K04772	15.88
K04773	47.63
K04774	20.67
K04775	0
K04780	0.37
K04781	0.5
K04782	3.8
K04783	12.96
K04784	12.15
K04785	0
K04786	0
K04787	0
K04788	0
K04793	0
K04794	0
K04805	0
K04835	0.6
K04844	3.4
K04940	75.08
K04962	0.2
K05020	79.57
K05245	0
K05275	0
K05281	0.36
K05286	0
K05296	0.01
K05297	4.58
K05299	1
K05301	0
K05303	0.15
K05304	0
K05306	3.55
K05311	78.71
K05337	99.8100000000001
K05338	78.73
K05339	78.73
K05340	82.4200000000001
K05341	3.14
K05342	2.95
K05343	87.46
K05346	13.64
K05349	110.68
K05350	28.67
K05351	0
K05352	139.2
K05356	0
K05358	4.54
K05362	115.44
K05363	27.64
K05364	7.09
K05365	10.86
K05366	225.4
K05367	11.21
K05368	0
K05371	0
K05372	0
K05373	0.2
K05374	0
K05375	1.07
K05396	3.5
K05499	4.82
K05501	12.79
K05515	34.99
K05516	9.8
K05517	0.2
K05518	0.22
K05519	0.22
K05520	98.4600000000001
K05521	3.6
K05522	97.62
K05523	65.88
K05524	7.93
K05525	1.42
K05526	4.04
K05527	26.34
K05539	24.58
K05540	27.87
K05541	21.88
K05548	188.65
K05549	65.96
K05550	65.48
K05551	0
K05552	0
K05553	0
K05556	0
K05558	0
K05559	5.64
K05560	64.91
K05561	5.64
K05562	6.35
K05563	64.91
K05564	5.64
K05565	431.75
K05566	154.02
K05567	314.45
K05568	315.53
K05569	303.73
K05570	303.1
K05571	304.81
K05572	0
K05573	0
K05574	0
K05575	0
K05576	0
K05577	74.73
K05578	0
K05579	0
K05580	0
K05581	0
K05582	0
K05583	0
K05584	0
K05585	0
K05586	0
K05587	0
K05588	0
K05589	23.28
K05590	12.49
K05591	2.7
K05592	230.39
K05593	12.18
K05594	0.5
K05595	39.36
K05596	86.67
K05597	3.6
K05599	2.23
K05600	2.23
K05601	11.33
K05602	85.13
K05603	0.7
K05606	88.48
K05685	20.42
K05687	0.2
K05708	0.02
K05709	0
K05710	9.06
K05711	0
K05712	120
K05713	59.54
K05714	0.02
K05715	0
K05739	1.06
K05747	0
K05772	0.6
K05773	0.6
K05774	1.4
K05775	2.92
K05776	4.88
K05777	0
K05778	0
K05779	0
K05780	1.83
K05781	1.83
K05782	71.73
K05783	65.47
K05784	65.45
K05785	0.2
K05786	242.67
K05787	13.19
K05788	26.05
K05789	2.87
K05790	2.04
K05791	0.35
K05792	0.6
K05793	0
K05794	104.52
K05795	3.99
K05796	0.86
K05797	0
K05798	0
K05799	26.6
K05800	6.47
K05801	16.2
K05802	13.66
K05803	12.49
K05804	0
K05805	7.75
K05807	32.97
K05808	42.09
K05809	12.49
K05810	197.08
K05811	0.5
K05812	0.7
K05813	72.68
K05814	72.03
K05815	70.83
K05816	3
K05817	2.34
K05818	0
K05819	2.35
K05820	21.4
K05822	76.36
K05823	36.55
K05824	0
K05825	5.75
K05826	0
K05827	0
K05828	0
K05829	0
K05830	0
K05831	0
K05832	135.78
K05833	151.38
K05834	3.04
K05835	20.63
K05836	5.55
K05837	149.81
K05838	106.28
K05839	0
K05841	0
K05844	18.45
K05845	111.11
K05846	342.56
K05847	231.85
K05851	13.19
K05873	1.5
K05874	20.25
K05875	2
K05876	0
K05877	0
K05878	102.34
K05879	102.97
K05880	0
K05881	13.42
K05882	60.66
K05884	0.6
K05886	2.58
K05887	0
K05889	2.01
K05895	24.76
K05896	221.61
K05898	59.57
K05910	0.33
K05913	0.7
K05916	145.52
K05917	0
K05919	4.9
K05921	3.26
K05922	0
K05927	0
K05928	0
K05929	0
K05934	7.53
K05936	23.91
K05937	2.6
K05939	1.77
K05946	79.51
K05951	0
K05952	17.74
K05962	0
K05964	6.59
K05966	9.38
K05967	0.85
K05970	10.53
K05973	5.06
K05979	3.29
K05982	3.35
K05984	0
K05985	122.51
K05986	2
K05988	2.81
K05989	8.79
K05991	0
K05992	0.67
K05994	0
K05995	79.6
K05996	0
K05997	0
K05998	0
K05999	0
K06001	9.24
K06006	0
K06011	0
K06012	2.52
K06013	2.71
K06015	2.26
K06016	10.96
K06019	4.9
K06020	5.75
K06021	0
K06023	131.45
K06024	221.61
K06033	0
K06034	0
K06039	4.31
K06041	34.66
K06042	24.45
K06044	71.99
K06045	1.3
K06048	88.93
K06049	1.31
K06073	0
K06074	0
K06075	6.45
K06076	37.11
K06077	14.42
K06078	0
K06079	0.97
K06080	0
K06113	5.84
K06118	7.49
K06120	0.95
K06121	0
K06122	4
K06131	307.02
K06132	12.52
K06133	48.32
K06134	6.8
K06135	0.5
K06136	5.94
K06137	5.33
K06138	5.53
K06139	5.53
K06140	5.15
K06141	0
K06142	35.26
K06143	10.87
K06144	0
K06145	6.01
K06146	0
K06147	929.85
K06148	420.96
K06149	13.19
K06151	0.7
K06152	0.7
K06153	231.41
K06155	0.53
K06156	2.35
K06157	0
K06158	160.14
K06159	0
K06160	1.45
K06162	1.83
K06163	1.83
K06164	1.83
K06165	1.83
K06166	1.83
K06167	10.6
K06168	201.94
K06169	6.58
K06173	246.06
K06175	17.17
K06176	15.19
K06177	128.59
K06178	242.94
K06179	95.16
K06180	493.37
K06181	25.72
K06182	15.96
K06183	246.4
K06186	23.28
K06187	241.98
K06188	28.11
K06189	22.98
K06190	24.34
K06191	120.06
K06192	5.95
K06193	146.3
K06194	25.32
K06195	8.47
K06196	140.69
K06197	0
K06198	113.31
K06199	254.33
K06200	100.78
K06201	53.56
K06202	18.94
K06203	15.2
K06204	31.24
K06205	12.39
K06206	9.04
K06207	242.27
K06208	0.22
K06209	82.3
K06211	12.49
K06212	12.49
K06213	187.78
K06214	1.89
K06215	192.28
K06216	63.44
K06217	236.49
K06218	40.74
K06219	0.7
K06221	99.1
K06222	5.04
K06223	28.85
K06257	0.44
K06281	1.1
K06282	1.1
K06283	2.32
K06284	2.44
K06285	0.22
K06286	114.69
K06287	130.57
K06288	0.22
K06289	0.22
K06290	0.22
K06291	0.22
K06292	0.22
K06293	0.22
K06294	0.37
K06295	1.7
K06296	0.85
K06297	0.85
K06298	1.56
K06299	0.37
K06300	0.37
K06301	0.37
K06302	0.22
K06303	0.37
K06304	0.22
K06305	0.37
K06306	2.09
K06307	0.15
K06308	0.3
K06309	0
K06310	0.9
K06311	0.3
K06312	0.3
K06313	0.37
K06314	0.59
K06315	0.15
K06317	1.38
K06318	0.37
K06319	0.52
K06320	1.07
K06321	0.22
K06322	0.37
K06323	0.22
K06324	0.22
K06325	0.52
K06327	0.37
K06328	0.37
K06329	0.37
K06330	1.24
K06331	0.2
K06332	0.37
K06333	4.14
K06334	5.12
K06335	0.15
K06336	0.3
K06337	0.15
K06338	0.15
K06340	0.22
K06341	0.22
K06342	0.52
K06343	0.37
K06344	0.52
K06345	0.37
K06346	53.6
K06347	16.23
K06348	0.37
K06349	0.57
K06350	59.64
K06351	1.58
K06355	0.22
K06360	0.22
K06361	0.22
K06362	0.22
K06364	0.22
K06365	0.3
K06366	0.22
K06368	0.22
K06369	0.22
K06370	0.52
K06371	0
K06372	0.22
K06373	3.06
K06374	2.52
K06375	0.37
K06377	1.04
K06378	2.52
K06379	2.52
K06380	0.37
K06381	7.77
K06382	2.32
K06383	1.72
K06384	1.72
K06385	2.14
K06386	0.37
K06387	2.32
K06388	0.22
K06390	2.32
K06391	2.32
K06392	2.32
K06393	2.32
K06394	2.32
K06395	1.5
K06396	2.32
K06397	2.1
K06398	2.52
K06399	2.52
K06400	22.6
K06401	0.15
K06402	0.7
K06403	1.56
K06404	1.56
K06405	2.67
K06406	2.67
K06407	3.04
K06408	1.36
K06409	4.04
K06410	2.32
K06411	2.67
K06412	83.09
K06413	0.37
K06415	0.37
K06416	1.28
K06417	0.37
K06418	0.74
K06419	0.6
K06421	0
K06422	0.3
K06423	0.7
K06425	0.85
K06426	0.37
K06427	0.22
K06428	0
K06431	0
K06432	0.15
K06433	0.15
K06434	0.22
K06436	0.8
K06437	0.22
K06438	2.32
K06439	0.22
K06440	0.22
K06442	131.95
K06443	4.71
K06445	5.04
K06446	2.61
K06447	4.8
K06518	114.97
K06591	0
K06595	0.37
K06596	4.23
K06597	2.5
K06598	2.7
K06599	0.5
K06600	0.5
K06601	2.6
K06602	2.6
K06603	1.15
K06605	66.35
K06606	1.02
K06607	0
K06608	1.78
K06609	14.25
K06610	0.22
K06714	2.65
K06718	0
K06720	0.5
K06726	140.08
K06857	0.6
K06858	0.2
K06859	0.6
K06860	81
K06861	36.37
K06864	65
K06866	12.49
K06867	229.06
K06871	24.71
K06872	39.76
K06873	0
K06876	6.35
K06877	88.28
K06878	123.31
K06879	17.53
K06880	1.96
K06881	208.84
K06882	0
K06883	0
K06884	4.06
K06885	122.74
K06886	224.5
K06887	0.2
K06888	11.36
K06889	71.75
K06890	65.24
K06891	102.99
K06893	9.41
K06894	11.71
K06895	175.4
K06896	37.73
K06897	4.51
K06898	64.89
K06899	15.06
K06900	0
K06901	254.06
K06902	72.99
K06903	5.44
K06904	6.76
K06905	4.68
K06906	4.18
K06907	5.46
K06908	4.68
K06909	6.65
K06910	159.96
K06911	118.3
K06912	0
K06915	47.82
K06916	15.75
K06917	3.38
K06918	13.79
K06919	28.01
K06920	108.87
K06921	6.09
K06922	0.01
K06923	13.57
K06925	239.71
K06926	7
K06928	0.05
K06929	44.56
K06931	0
K06934	61.57
K06937	1.17
K06938	9
K06940	32.96
K06941	242.35
K06942	302.09
K06945	7.86
K06946	0
K06948	119.92
K06949	241.79
K06950	127.58
K06951	0
K06952	1.3
K06953	5.06
K06954	8.84
K06955	4.57
K06956	85.8100000000001
K06957	12.66
K06958	235.72
K06959	231.92
K06960	53.6
K06962	100.54
K06966	288.59
K06967	120.17
K06968	15.19
K06969	137.06
K06970	3.41
K06971	2.14
K06972	7.9
K06973	86.77
K06974	0.33
K06975	257.01
K06976	6.01
K06977	4
K06978	83.79
K06979	2.45
K06980	111.8
K06983	2
K06985	6.12
K06986	69.33
K06987	5.13
K06988	128.81
K06989	2.99
K06990	8
K06991	3.96
K06992	17.48
K06994	450.87
K06995	5.81
K06996	104.56
K06997	241.85
K06998	3.18
K06999	86.5200000000001
K07000	5.13
K07001	75.07
K07002	87.87
K07003	12.37
K07004	86.92
K07005	84.18
K07006	12.89
K07007	153.41
K07008	17.31
K07009	201.71
K07010	89.6300000000001
K07011	74.61
K07012	82.09
K07013	0.65
K07014	13.29
K07015	117.57
K07016	1.61
K07017	31.37
K07018	13.85
K07019	12.5
K07020	0.7
K07023	81.17
K07024	1123.48
K07025	357.92
K07026	0
K07027	93.83
K07028	1.4
K07029	104.46
K07030	206.89
K07031	1.69
K07032	144.14
K07033	60.29
K07034	4.74
K07035	203.25
K07037	9.21
K07038	108.22
K07039	9.55
K07040	225.71
K07041	0
K07042	235.34
K07043	117
K07044	23.97
K07045	147.51
K07046	2.53
K07047	20.03
K07048	5.72
K07050	0.15
K07051	0
K07052	688.91
K07053	34.76
K07054	109.94
K07056	254.51
K07057	0
K07058	327.71
K07059	0
K07061	0
K07062	7.37
K07063	0
K07064	0.21
K07065	0
K07066	0
K07067	74.27
K07068	0.93
K07069	8.59
K07070	3.04
K07071	181.14
K07074	4.5
K07075	4.74
K07076	0.87
K07077	3.32
K07078	94.9500000000001
K07079	5.63
K07080	7.58
K07082	164.77
K07084	113.85
K07085	170.67
K07086	0.33
K07088	272.72
K07089	57.22
K07090	654.72
K07091	36.37
K07092	0.5
K07093	18.33
K07094	77.66
K07095	134.76
K07096	0
K07097	3.4
K07098	32.26
K07099	2.26
K07100	0.75
K07101	87.61
K07102	13.85
K07104	189.79
K07105	44.18
K07106	96.1000000000001
K07107	365.48
K07109	4.32
K07110	147.36
K07112	120.64
K07113	89.8
K07114	173.71
K07115	26.2
K07116	3.73
K07117	3.65
K07118	42.1
K07119	97.9300000000001
K07120	231.36
K07121	17.23
K07122	23.48
K07123	1.3
K07124	161.31
K07125	9.59
K07126	46.62
K07127	14.39
K07129	0
K07130	1.99
K07131	8.56
K07132	72.45
K07133	34.96
K07136	3.06
K07137	16.92
K07138	2.49
K07139	123.83
K07140	6.14
K07141	10.21
K07145	77.29
K07146	268.74
K07147	13.67
K07148	16.81
K07149	68.39
K07150	28.87
K07152	21.51
K07153	17.53
K07154	79.01
K07155	0
K07156	83.52
K07157	5.76
K07160	159.16
K07161	0
K07164	82.45
K07165	25.73
K07166	131.42
K07167	0
K07168	4.92
K07169	0
K07171	93.8300000000001
K07172	8.4
K07173	145.43
K07175	75.05
K07177	124.18
K07178	2.7
K07180	2.37
K07181	0.27
K07182	81.82
K07183	18.85
K07184	12.99
K07186	10.98
K07190	0
K07192	67.1
K07213	97.0100000000001
K07214	63.03
K07215	10.9
K07216	6.88
K07217	6
K07218	6.85
K07219	1.45
K07220	97.2100000000001
K07221	8.91
K07222	132.75
K07223	18.19
K07224	84.69
K07225	2.05
K07226	15.21
K07227	3.8
K07228	0.74
K07229	0
K07230	6.15
K07231	0.82
K07232	1.5
K07233	7.86
K07234	6.45
K07235	15.53
K07236	13.19
K07237	11.98
K07238	121.6
K07239	3.5
K07240	106.26
K07241	63.59
K07242	0
K07243	91.73
K07245	83.68
K07246	2.82
K07248	13.2
K07250	69.57
K07251	0.44
K07255	0
K07256	0.2
K07257	0.37
K07258	265.61
K07259	112.06
K07260	58.62
K07261	13.79
K07262	12.92
K07263	23.91
K07264	0.7
K07265	7.75
K07266	7.54
K07267	19.1
K07268	12.49
K07269	0
K07270	53.17
K07271	47.57
K07272	20.38
K07273	47.94
K07274	3.93
K07275	20.28
K07276	4.83
K07277	36.37
K07278	28.39
K07279	0
K07280	12.61
K07282	80.4900000000001
K07283	2.59
K07284	371.74
K07285	4.6
K07286	13.19
K07287	8.85
K07288	4.54
K07289	2.35
K07290	6.21
K07291	0
K07300	71.28
K07301	76.66
K07302	8.68
K07303	8.68
K07304	350.32
K07305	202.16
K07306	9.6
K07307	9.27
K07308	9.6
K07309	0
K07310	0
K07311	0
K07312	0.44
K07313	45.27
K07314	0
K07315	83.0700000000001
K07316	68.08
K07317	0
K07318	12.65
K07319	1.29
K07320	23.28
K07321	3.26
K07322	84.9900000000001
K07323	25.8
K07326	14.16
K07334	14.18
K07335	65.46
K07336	6.81
K07337	0.01
K07338	0.7
K07339	1.12
K07340	11.73
K07341	22.9
K07343	13.6
K07344	2.87
K07345	5.67
K07346	8.26
K07347	10.4
