KO	10928	12691	13024	19125	23331	23746	24961	26768	27437	29766	33159	35018	38109	39623	40971	41582	43782	46150	46345	49180	52875	54149	54209	55560	56918	57103	58794	62480	62534	65639	74025	74711	76691	80294	82117	82152	82903	83162	83381	84589	89296	89929	92107	96529	97356	97618	99403	18956	19405	67615	252097	252258	252262	252278	252478	252584	252700	252969	252982	253012	253124	253210	253252	253257	253260	253385	253406	253724	253794	253835	253955	254000	254022	254349	254358	254392	254395	254473	254637	254686	254779	255064	255210	255243	255513	255526	255535	255676	255686	255702	255922	256022	256301	256383	256416	256592	256718	256721	256736	256975
K00001	0.000348611	0.00125518	0.000773382	0.000876455	0.000456094	0.001204624	0.000702129	0.000825131	0.000775801	0.00042813	0.001016474	0.000512686	0.000688444	0.000314754	0.000779149	0.00092854	0.000801582	0.000574947	0.000479605	0.000661973	0.000752797	0.000525734	0.000567691	0.000825708	0.000916186	0.000962297	0.000686696	0.000437959	0.000220759	0.000383317	0.000799782	0.000506978	0.000874012	0.000759333	0.000980333	0.000765779	0.0010699	0.001372082	0.000754567	0.000781637	0.000926905	0.001061395	0.000764487	0.000739877	0.001036525	0.000874916	0.000585314	0.000619983	0.000590635	0.000679704	0.001005025	0.000690927	0.000647212	0.00097411	0.00077328	0.001002904	0.00154436	0.000912788	0.000776745	0.000989073	0.000622286	0.001382292	0.000961454	0.00082756	0.000306861	0.000635944	0.000501222	0.000716587	0.00028455	0.001338751	0.000565634	0.000734679	0.000376772	0.000587218	0.00044964	0.000792285	0.00094722	0.000218742	0.001248606	0.000384444	0.000995291	0.000574326	0.000455812	0.000433275	0.001144437	0.000788614	0.000547435	0.000743081	0.000868726	0.000568607	0.000834091	0.000312907	0.000527651	0.001138083	0.000893991	0.001465496	0.000473956	0.001036658	0.000901822	0.000777053
K00003	0.001987898	0.00197746	0.001283144	0.002006891	0.001871348	0.002000737	0.001874934	0.001132509	0.001666118	0.001971788	0.001985218	0.00190052	0.001211397	0.001942174	0.002037198	0.001934977	0.002066134	0.000968158	0.001913303	0.000917568	0.001308553	0.001544344	0.001809975	0.001979709	0.001554855	0.001939918	0.000986398	0.002103592	0.000773301	0.001965441	0.001857257	0.002003213	0.001966052	0.002008466	0.00186437	0.002036013	0.001313765	0.00192949	0.001975718	0.00202109	0.001948459	0.002063457	0.001755422	0.002112262	0.002174633	0.002010872	0.001978919	0.00200564	0.001222695	0.00204305	0.001897172	0.001059713	0.001965314	0.00198032	0.001691864	0.001899823	0.002084048	0.002057004	0.001044963	0.00163433	0.002012181	0.00222154	0.001885929	0.002077258	0.001950275	0.001749207	0.001921352	0.001994729	0.001986943	0.001677808	0.001272677	0.001706716	0.002017111	0.00193029	0.001822476	0.00214008	0.00212935	0.002035891	0.001609214	0.002024186	0.002096247	0.001987919	0.001999612	0.000569358	0.001832031	0.001920508	0.001548666	0.001991847	0.001692923	0.00188681	0.002053061	0.00190352	0.0013547	0.001852777	0.002148828	0.001374534	0.001382687	0.001995675	0.001911281	0.001943467
K00004	0	0	0	0	0	0	0	0.000202819	0	0	0	0	0	0	0	0	0	4.96E-06	5.37E-05	0	0	0	0.000158511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.91E-06	0	0	0	0	0	0	0	0	0	3.64E-05	0	0	0	0	0	1.17E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000364918	0	0	0.000218841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27E-05	0	0	0	0
K00005	7.46E-05	0.000229015	7.57E-05	5.87E-06	0.000121221	2.57E-05	1.71E-05	0.000204078	0.000129031	4.95E-05	9.19E-05	9.65E-05	6.62E-05	0.000140685	9.46E-05	5.76E-05	4.20E-05	4.96E-05	7.55E-05	3.86E-05	9.09E-05	4.46E-05	0.000193531	4.97E-05	0.000159667	0.000101133	0.000112025	1.39E-05	8.13E-05	5.76E-05	0.000120168	2.60E-05	2.65E-05	3.62E-05	0.000110505	2.81E-05	0.000264188	6.83E-05	0.000112147	1.81E-05	1.63E-05	6.72E-05	0.00014855	1.95E-05	5.83E-05	0.000124783	0.000191826	2.45E-05	0.000146991	1.18E-05	4.08E-06	7.00E-05	2.37E-05	0.000154327	3.01E-05	4.11E-05	5.95E-05	3.76E-05	1.71E-05	0.000870615	9.69E-05	2.12E-05	0.00022825	2.09E-05	7.96E-06	0.000106712	6.44E-05	2.41E-05	9.08E-05	0.000202735	8.54E-05	0.000364918	2.76E-05	3.91E-05	0.000234387	9.56E-05	0.000106089	5.62E-05	2.79E-05	6.89E-06	4.94E-05	0.000117942	0.000129168	0.000107928	9.09E-05	9.74E-05	0.000135418	1.30E-05	4.63E-05	6.18E-05	4.85E-05	4.69E-05	5.19E-05	0.000126655	3.09E-05	0.000107133	0.000112486	6.04E-05	3.64E-05	0.000101936
K00006	0.001999557	0.002091967	0.002400251	0.001915869	0.001816799	0.002285407	0.002014739	0.002277615	0.002153212	0.001918911	0.002151389	0.00193084	0.001842913	0.001797911	0.002020684	0.001860196	0.002033172	0.002468308	0.00189284	0.002423556	0.002167449	0.002178041	0.001856054	0.002017844	0.001974932	0.001883222	0.002431079	0.002121666	0.002392199	0.001995505	0.001863933	0.002018813	0.002000178	0.00201716	0.001891207	0.00206413	0.001790737	0.002221693	0.001984025	0.002164856	0.001930508	0.002091145	0.002097811	0.002104454	0.002187801	0.001937723	0.001974	0.002071574	0.002258311	0.002002372	0.00204541	0.002281225	0.001929796	0.001943282	0.0022046	0.002107048	0.00234322	0.002021761	0.002248066	0.001622773	0.001999139	0.002262092	0.002013443	0.002121841	0.002032105	0.002023197	0.001944633	0.002006787	0.001929297	0.001712763	0.002106454	0.001706716	0.002040085	0.001963415	0.001798559	0.002171953	0.002136928	0.002054221	0.001630851	0.002043477	0.002086021	0.001998174	0.001985951	0.002580879	0.002232934	0.001959938	0.002083135	0.001978839	0.001638792	0.002001436	0.00207112	0.001919166	0.002229179	0.002078946	0.002111443	0.002518632	0.002158711	0.002135142	0.001906917	0.001898348
K00007	0	0	0	0	0	0	0	0.000202819	0	0	0	0	0	0	0	0	0	4.96E-06	5.37E-05	0	0	0	0.000158511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.91E-06	0	0	0	0	0	0	0	0	0	3.64E-05	0	0	0	0	0	1.17E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000364918	0	0	0.000218841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27E-05	0	0	0	0
K00008	9.21E-05	8.59E-05	1.46E-06	4.40E-06	9.09E-06	6.43E-06	2.64E-05	3.65E-05	4.84E-06	1.71E-06	7.07E-05	0.000177786	0.000360109	0.000174068	2.70E-05	4.67E-05	3.00E-06	3.30E-05	6.01E-05	0.000193075	0	0.000143169	2.21E-05	5.64E-05	5.13E-05	4.60E-06	8.73E-06	1.39E-05	2.97E-05	2.25E-05	0.000445955	1.95E-05	4.17E-05	2.32E-05	0.000468855	6.45E-05	0.000668239	2.06E-05	4.15E-06	2.23E-05	0.000117495	6.99E-05	1.99E-05	0	2.63E-05	7.17E-05	2.13E-05	0.000131866	1.34E-06	9.19E-05	0.000106078	4.37E-06	1.32E-06	4.57E-05	0	4.75E-05	4.57E-06	2.35E-05	0.000417055	3.85E-06	3.73E-06	1.76E-06	0.000195096	7.80E-05	4.43E-05	8.65E-06	0.000243764	5.17E-06	5.27E-05	0.000592476	2.67E-06	6.46E-06	7.66E-06	0.000331251	5.98E-06	0.000129771	0	5.01E-05	0.000985362	2.76E-06	8.35E-05	0.000193151	1.61E-05	0	3.73E-05	0.000264418	2.30E-05	9.11E-05	0.000715062	3.17E-05	0.00011964	1.91E-05	0.000189717	1.27E-05	8.13E-06	2.02E-05	5.06E-06	5.75E-06	5.82E-06	0.000120318
K00009	4.66E-06	1.54E-05	8.74E-06	4.40E-06	7.58E-06	4.82E-06	1.09E-05	0.000204078	2.74E-05	4.78E-05	3.71E-05	1.10E-05	0	0	1.20E-05	3.12E-05	3.90E-05	9.91E-06	6.14E-05	1.84E-06	0	2.11E-05	0.00016957	4.31E-05	1.71E-05	3.37E-05	8.73E-06	4.17E-06	0	1.38E-05	8.01E-06	1.82E-05	1.33E-05	2.46E-05	2.05E-05	4.96E-06	0	2.54E-05	8.31E-06	1.67E-05	8.16E-06	3.43E-05	7.25E-06	5.86E-06	4.33E-05	1.29E-05	3.93E-05	7.44E-06	1.60E-05	0	1.36E-06	3.79E-05	2.10E-05	9.88E-06	5.01E-06	1.11E-05	4.57E-06	1.29E-05	0	0.000866763	2.61E-05	3.53E-06	3.83E-06	1.39E-06	2.27E-06	3.75E-05	2.74E-06	1.72E-05	1.23E-06	3.50E-06	2.67E-06	0.000364918	1.99E-05	1.51E-06	0.000223624	2.28E-06	1.39E-05	0	4.51E-06	4.13E-06	1.19E-05	1.20E-05	7.08E-05	3.13E-06	4.66E-06	1.86E-05	8.64E-06	9.76E-06	1.66E-05	6.03E-06	9.03E-06	5.22E-06	5.93E-06	5.43E-06	1.14E-05	7.48E-05	3.79E-06	2.01E-05	3.05E-05	4.51E-05
K00010	8.98E-05	0.000220207	6.55E-05	0.000111576	9.85E-05	0.000112582	5.13E-05	0.000222974	0.000116128	0.000143279	8.49E-05	0.000176408	0.000467348	0.000109687	0.000124604	0.000168259	0.000158818	0.000110694	8.95E-05	0.000261111	1.77E-05	2.35E-05	0.000206433	0.000132644	0.00011785	0.000274285	4.07E-05	3.75E-05	8.91E-05	0.000169111	0.000369849	8.06E-05	0.000316616	0.000123174	5.84E-05	6.95E-05	0.000753114	8.89E-05	6.23E-05	3.49E-05	0.000141973	7.78E-05	0.000128622	9.57E-05	7.90E-05	0.000149166	0.000144279	7.87E-05	0.000152336	7.35E-05	5.03E-05	0.000153053	0.000101291	0.000188896	0.000175366	9.17E-05	2.13E-05	0.000278418	0.000420156	0.000102085	7.45E-05	4.76E-05	0.0002359	8.50E-05	6.59E-05	0.00017593	5.20E-05	0.00014125	0.000186429	0.00056626	9.61E-05	0.000414973	6.13E-05	6.63E-05	0.000255912	7.29E-05	7.33E-05	0.000101428	3.25E-05	0.000106101	7.84E-05	0.000263233	0.000180089	4.38E-05	3.03E-05	0.000113653	0.000135418	5.20E-05	0.000207796	0.000185514	5.53E-05	8.52E-05	9.49E-05	4.70E-05	8.78E-05	0.000121282	0.000149138	0.000125089	9.02E-05	0.000205543
K00011	0.000662244	0.001334455	0.000882616	0.000897008	0.00058186	0.00136063	0.000762711	0.000894417	0.00083064	0.000567998	0.00108365	0.000625697	0.000742726	0.00035529	0.000921768	0.000976836	0.000928936	0.000710423	0.000507741	0.000673006	0.001050885	0.000760437	0.000698554	0.000868817	0.000944698	0.000962297	0.000708519	0.000475498	0.000273689	0.000464741	0.00092529	0.000591474	0.000951744	0.000902795	0.001093995	0.000879902	0.001216936	0.001516595	0.000869482	0.000901674	0.001049296	0.001126001	0.000811588	0.000798443	0.001100485	0.00089643	0.000685326	0.000741215	0.000617361	0.000764995	0.001094784	0.000746318	0.000686676	0.001012383	0.000928604	0.001157927	0.001625161	0.000912788	0.000804652	0.001023744	0.000724758	0.001495132	0.001096618	0.00089304	0.000408012	0.000676322	0.000668296	0.000823386	0.000321345	0.001349238	0.000719049	0.000833175	0.000487047	0.000707673	0.000460402	0.000846925	0.001057097	0.000310394	0.001278356	0.000409246	0.001240705	0.000666628	0.00052909	0.000462994	0.001300602	0.000865156	0.000613704	0.000842267	0.000868726	0.000582181	0.000923257	0.000368535	0.000527651	0.001197791	0.000895616	0.001509966	0.000515664	0.001135867	0.000962913	0.000807132
