KO	ERR475468	ERR475469	ERR475470	ERR475471	ERR475473	ERR475474	ERR475476	ERR475477	ERR475478	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475497	ERR475499	ERR475500	ERR475501	ERR475503	ERR475504	ERR475508	ERR475509	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475529	ERR475531	ERR475532	ERR475533	ERR475534	ERR475539	ERR475540	ERR475541	ERR475545	ERR475547	ERR475548	ERR475549	ERR475550	ERR475553	ERR475555	ERR475557	ERR475560	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475585	ERR475586	ERR475588	ERR475589	ERR475591	ERR475592	ERR475594
K00329	16197.02755	14188.38798	12074.72131	13279.8193	14912.48761	8760.063649	36947.2654	12018.96518	20167.08611	9500.081162	10863.78194	20331.90364	5256.316625	15820.47062	9128.310288	212.1666667	2401.703444	13081.82229	17462.72455	12487.37964	10873.70307	16270.01386	9999.110373	43995.95149	132276.5472	88246.75545	162044.891	93112.43456	59110.66246	58019.14513	74187.76302	7453.735285	97925.16872	30674.79193	27216.55518	27800.36241	31169.74821	83660.15505	60349.05597	83930.10451	52721.31443	26628.85894	28038.22197	14760.78781	15354.70752	47865.52657	4381.345981	10621.42963	15994.45089	18578.89194	27778.11356	16242.52774	59925.2757	34081.89249	47465.70307	45828.70299	30413.67903	3522.788565	5706.299587	5886.360288	5099.706103	28132.02111	10741.01393	31860.65319	7263.883388	115562.3721	19429.57787	11929.07751	55958.71879	30537.30517	25834.10351	18618.61175	5206.088215	8327.61576	15917.72016	14100.59563	6213.911235	58338.68476	12217.50692	28967.07096	33039.80892	11626.35467	50467.9841	53886.9304	65164.27615	42513.88314	41435.79303	81101.30456	68389.48239	78015.37338	62930.95761
K00357	7049.25	3670.166667	3601.083333	2491.333333	5847.75	1184.403226	5508.244253	3448.465771	11049.95046	7439.333333	4255.6	16564.77778	3515.882861	1016.333333	8487.714986	109.3333333	429	8343.666667	6677.583333	7410.619048	3062.416667	11435.66667	3443.571429	11607.25	67885.92652	69043.70455	36517.14899	29363.05376	2455.38172	8913.959596	25633.7477	3596.696621	23970.77451	3293	18085.80952	11949.2381	25204.76365	39187.27688	7945.037634	30269.96275	2503.666667	9785	7138.25	1961.833333	2109.654762	6959.782258	1698.142857	3376.235294	3015.263441	1402	2918.095238	2610.514286	4911.083333	6240.019608	8398.019608	9872.15	7142.266667	525	3578.75	3937	3360.75	8652	7073.583333	5417.27957	2255.571429	96658.72811	1192.900538	2003.866667	921	13135.25	3205.877451	1900.333333	1807.048387	5876.25	1962.4	8701.436252	4047.698925	15231.83333	6332.75	10004.0626	12372.62745	2090.666667	9619.333333	19388	28809.21527	13750.33333	35449.33333	58220.17204	44236.31989	20203.32843	44733
K00360	1053.75	611.6633333	523.9488889	580.2777778	1441.805556	233.3928571	2090.16092	1149.484286	1922.630952	1528.02	860.0833333	3357.846984	612.2222222	333.75	1916.079365	41	81.30555556	1719.888889	578.8333333	1341.475714	1510	2285.730159	1075.515873	9606.5	13226.88889	2184.5	12003.02778	9741.095238	7425.944444	4943.650794	5552.947143	494.7539683	6217.896825	1794.305556	3846.587302	3686.087302	5265.015189	12311.61571	3395.940476	8325.801746	659.1904762	1816.44	1345.944444	809.4722222	630.7438095	768.9404762	641.765873	586.9166667	894.8055556	1025.972222	580.484127	8626.214286	1697.583333	1387.756349	2929	1013.722222	1032.035714	1715.333333	373.8366667	352.8928571	417.48	1254.75	945.3690476	1259.972381	676.9047619	19038.87714	2051	518.75	259.6666667	3930.993333	1391.638889	1256.638889	436.1666667	1076.75	1316.607143	731.5634921	873.8174603	2113.444444	1552.489899	1447.25	2334.661746	437.75	2687.916667	5376.988095	7547.22381	2780.111111	6393.205873	8908.552857	9528.209524	4532.865079	9974.527778
K00361	1250.5	425.4133333	441.16	348.5	1407.333333	179.0428571	1523.5	1060.234286	1799.880952	1618.353333	728	3627.124762	713.1666667	332.8333333	253.3571429	60.33333333	106.6666667	1747.5	734.8333333	1458.392381	982.6666667	2303.785714	860.2380952	2852.833333	13259.73333	3943.3	7561.833333	7813.928571	421.7666667	2984.261905	4675.897143	397.1428571	6188.952381	406.8	4982.309524	3170.47619	5441.690476	14658.03238	1872.02381	6881.49619	670.8571429	2304.606667	404.6666667	898.2333333	922.9771429	329.8571429	3449.571429	725	404.8333333	527.9285714	1061.728571	618.7142857	1086.3	2362.061905	964	4498.333333	875.452381	645.5	210.42	524.1428571	1052.98	1863.666667	3541.619048	2259.972381	450.9047619	18934.87714	663.3333333	785	67.33333333	623.4933333	1071.366667	173.8333333	354.8333333	1157.833333	464.3571429	669.7857143	1490.828571	908.5	1542.545455	1225.066667	1877.522857	397	1559.5	4659.404762	7408.72381	7441	2960.178095	9084.969524	8255.87619	4224.809524	14154.47619
K00362	1250.5	425.4133333	441.16	348.5	1407.333333	179.0428571	1523.5	1060.234286	1799.880952	1618.353333	728	3627.124762	713.1666667	332.8333333	253.3571429	60.33333333	106.6666667	1747.5	734.8333333	1458.392381	982.6666667	2303.785714	860.2380952	2852.833333	13259.73333	3943.3	7561.833333	7813.928571	421.7666667	2984.261905	4675.897143	397.1428571	6188.952381	406.8	4982.309524	3170.47619	5441.690476	14658.03238	1872.02381	6881.49619	670.8571429	2304.606667	404.6666667	898.2333333	922.9771429	329.8571429	3449.571429	725	404.8333333	527.9285714	1061.728571	618.7142857	1086.3	2362.061905	964	4498.333333	875.452381	645.5	210.42	524.1428571	1052.98	1863.666667	3541.619048	2259.972381	450.9047619	18934.87714	663.3333333	785	67.33333333	623.4933333	1071.366667	173.8333333	354.8333333	1157.833333	464.3571429	669.7857143	1490.828571	908.5	1542.545455	1225.066667	1877.522857	397	1559.5	4659.404762	7408.72381	7441	2960.178095	9084.969524	8255.87619	4224.809524	14154.47619
K00364	485.25	257.25	103	409.75	0	93.40322581	864.8275862	213.4435484	308.6290323	1	34	87	172.9384164	243	280.25	0	4.5	280.75	527.25	166	1339.25	279.5	555.5	5904	2115.370968	42290.70455	643.4545455	2224.803763	7421.798387	6309.181818	2402.354839	112.5656682	2326.416667	146.4285714	349.25	645	475.6446051	2034.443548	79.62096774	661.4032258	1532	469.25	2232.5	877.75	731.75	921.1751152	164.75	765	388.3467742	775.5	215.5	28	2739.75	1645	2672.75	118	276	1168.75	207	23.25	149	1143.25	183.8928571	287.6129032	306	185.6209677	1760.483871	298.5	24	555.25	931.6428571	1593.857143	416.7983871	323	743.75	212.483871	113.0322581	4.714285714	129.2121212	103.4435484	2431	11.5	604.5	125.75	552	118.2857143	422.5	401.8387097	791.9032258	2094.5	58
K00365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00366	448	140	109	185	0	0	864	202	255	32	0	82	15	446	529	0	168	48	0	4	725	269	295	5874	2413	25	523	1364	6166	2469	2336	978	464	276	71	615	53	53	3	390	10	213	899	225	53	415	22	25	286	297	27	29	120	21	2080	414	112	1097	54	38	191	1159	96	0	43	134	1734	97	15	93	469	891	355	80	37	19	76	47	152	99	142	10	1420	28	797	101	0	0	795	88	16
K00368	0	0	0	0	0	0	0	2.222222222	0	0	0	0	0	0	0	0	0	6	8	8	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
K00370	1053.75	611.6633333	523.9488889	580.2777778	1441.805556	233.3928571	2090.16092	1149.484286	1922.630952	1528.02	860.0833333	3357.846984	612.2222222	333.75	1916.079365	41	81.30555556	1719.888889	578.8333333	1341.475714	1510	2285.730159	1075.515873	9606.5	13226.88889	2184.5	12003.02778	9741.095238	7425.944444	4943.650794	5552.947143	494.7539683	6217.896825	1794.305556	3846.587302	3686.087302	5265.015189	12311.61571	3395.940476	8325.801746	659.1904762	1816.44	1345.944444	809.4722222	630.7438095	768.9404762	641.765873	586.9166667	894.8055556	1025.972222	580.484127	8626.214286	1697.583333	1387.756349	2929	1013.722222	1032.035714	1715.333333	373.8366667	352.8928571	417.48	1254.75	945.3690476	1259.972381	676.9047619	19038.87714	2051	518.75	259.6666667	3930.993333	1391.638889	1256.638889	436.1666667	1076.75	1316.607143	731.5634921	873.8174603	2113.444444	1552.489899	1447.25	2334.661746	437.75	2687.916667	5376.988095	7547.22381	2780.111111	6393.205873	8908.552857	9528.209524	4532.865079	9974.527778
K00371	1053.75	611.6633333	523.9488889	580.2777778	1441.805556	233.3928571	2090.16092	1149.484286	1922.630952	1528.02	860.0833333	3357.846984	612.2222222	333.75	1916.079365	41	81.30555556	1719.888889	578.8333333	1341.475714	1510	2285.730159	1075.515873	9606.5	13226.88889	2184.5	12003.02778	9741.095238	7425.944444	4943.650794	5552.947143	494.7539683	6217.896825	1794.305556	3846.587302	3686.087302	5265.015189	12311.61571	3395.940476	8325.801746	659.1904762	1816.44	1345.944444	809.4722222	630.7438095	768.9404762	641.765873	586.9166667	894.8055556	1025.972222	580.484127	8626.214286	1697.583333	1387.756349	2929	1013.722222	1032.035714	1715.333333	373.8366667	352.8928571	417.48	1254.75	945.3690476	1259.972381	676.9047619	19038.87714	2051	518.75	259.6666667	3930.993333	1391.638889	1256.638889	436.1666667	1076.75	1316.607143	731.5634921	873.8174603	2113.444444	1552.489899	1447.25	2334.661746	437.75	2687.916667	5376.988095	7547.22381	2780.111111	6393.205873	8908.552857	9528.209524	4532.865079	9974.527778
K00372	1053.75	611.6633333	523.9488889	580.2777778	1441.805556	233.3928571	2090.16092	1149.484286	1922.630952	1528.02	860.0833333	3357.846984	612.2222222	333.75	1916.079365	41	81.30555556	1719.888889	578.8333333	1341.475714	1510	2285.730159	1075.515873	9606.5	13226.88889	2184.5	12003.02778	9741.095238	7425.944444	4943.650794	5552.947143	494.7539683	6217.896825	1794.305556	3846.587302	3686.087302	5265.015189	12311.61571	3395.940476	8325.801746	659.1904762	1816.44	1345.944444	809.4722222	630.7438095	768.9404762	641.765873	586.9166667	894.8055556	1025.972222	580.484127	8626.214286	1697.583333	1387.756349	2929	1013.722222	1032.035714	1715.333333	373.8366667	352.8928571	417.48	1254.75	945.3690476	1259.972381	676.9047619	19038.87714	2051	518.75	259.6666667	3930.993333	1391.638889	1256.638889	436.1666667	1076.75	1316.607143	731.5634921	873.8174603	2113.444444	1552.489899	1447.25	2334.661746	437.75	2687.916667	5376.988095	7547.22381	2780.111111	6393.205873	8908.552857	9528.209524	4532.865079	9974.527778
K00374	1053.75	611.6633333	523.9488889	580.2777778	1441.805556	233.3928571	2090.16092	1149.484286	1922.630952	1528.02	860.0833333	3357.846984	612.2222222	333.75	1916.079365	41	81.30555556	1719.888889	578.8333333	1341.475714	1510	2285.730159	1075.515873	9606.5	13226.88889	2184.5	12003.02778	9741.095238	7425.944444	4943.650794	5552.947143	494.7539683	6217.896825	1794.305556	3846.587302	3686.087302	5265.015189	12311.61571	3395.940476	8325.801746	659.1904762	1816.44	1345.944444	809.4722222	630.7438095	768.9404762	641.765873	586.9166667	894.8055556	1025.972222	580.484127	8626.214286	1697.583333	1387.756349	2929	1013.722222	1032.035714	1715.333333	373.8366667	352.8928571	417.48	1254.75	945.3690476	1259.972381	676.9047619	19038.87714	2051	518.75	259.6666667	3930.993333	1391.638889	1256.638889	436.1666667	1076.75	1316.607143	731.5634921	873.8174603	2113.444444	1552.489899	1447.25	2334.661746	437.75	2687.916667	5376.988095	7547.22381	2780.111111	6393.205873	8908.552857	9528.209524	4532.865079	9974.527778
K00376	390	415	403	348.5	1327	174.5	1074	673.5	1512	1525.5	721	3299.5	591	136.5	244.5	37.5	69.5	1592	498.5	1294.5	447	1930	616.5	2406	11466.5	2013.5	7271.5	7599	337	1330	2367	392	4674	47	3683.5	2936.5	5026.5	10034.5	1841.5	6545	525.5	1621	214	397.5	282	298.5	186	400	400	122	330	606.5	1062.5	892.5	810.5	690	841.5	40.5	189	281	235.5	48	763	997.5	383	18842	172.5	326	65.5	590.5	597	126	91	978	460	527	746	775	1123.5	1138	1871.5	255.5	1468.5	4650.5	6293	2310	1442.5	8854.5	8079	3893.5	9754
K00380	1402	885.08	510.56	348.5	1327	175.6428571	1160.065681	839.9565079	3468.142857	1604.353333	721.6	3450.458095	592.4545455	417.8333333	244.5	38.83333333	89.5	1650.666667	556.5	1406.273333	815.6666667	2973.952381	780.5	2449	17581.83333	61415.95455	7318.954545	8615.761905	965.3333333	2643.515152	4923.554286	1620.666667	5614.619048	671.3333333	4299.5	4293.738095	5153.979475	17387.86571	1852.02381	7448.186667	539.0238095	1729.582857	6024	822.3333333	1210.672381	820.3571429	350.4285714	878	1099.666667	538	1752.666667	623.5	1180.833333	2084.395238	4506.166667	4143.9	2868.052381	40.5	327.92	604.1428571	253.98	9551	1547.619048	1004.305714	383	18896.52	201.1666667	1037.666667	79.5	725.3266667	1375.333333	554.3333333	91	1147	465.8571429	678.6666667	749.0952381	12428.33333	1317.712121	5223.047619	5796.522857	1316.166667	1493.5	5767.738095	8108.67619	2541.333333	30996.84476	20115.13619	10009.20952	6425.642857	9754
K00381	1402	885.08	510.56	348.5	1327	175.6428571	1160.065681	839.9565079	3468.142857	1604.353333	721.6	3450.458095	592.4545455	417.8333333	244.5	38.83333333	89.5	1650.666667	556.5	1406.273333	815.6666667	2973.952381	780.5	2449	17581.83333	61415.95455	7318.954545	8615.761905	965.3333333	2643.515152	4923.554286	1620.666667	5614.619048	671.3333333	4299.5	4293.738095	5153.979475	17387.86571	1852.02381	7448.186667	539.0238095	1729.582857	6024	822.3333333	1210.672381	820.3571429	350.4285714	878	1099.666667	538	1752.666667	623.5	1180.833333	2084.395238	4506.166667	4143.9	2868.052381	40.5	327.92	604.1428571	253.98	9551	1547.619048	1004.305714	383	18896.52	201.1666667	1037.666667	79.5	725.3266667	1375.333333	554.3333333	91	1147	465.8571429	678.6666667	749.0952381	12428.33333	1317.712121	5223.047619	5796.522857	1316.166667	1493.5	5767.738095	8108.67619	2541.333333	30996.84476	20115.13619	10009.20952	6425.642857	9754
K00382	18615.31838	13188.72568	10872.07985	13992.75972	16654.61958	9303.766287	21324.75866	13642.30503	24691.38724	12333.68544	9403.239079	22826.34095	5270.471442	5618.717602	15440.82898	1939.776069	3662.946858	15109.21403	21937.09244	12236.14177	14573.44295	17519.87744	9879.852758	71635.34859	134413.7456	85792.90616	175103.4416	98324.6232	60821.98918	63287.63333	82194.48081	15308.0654	91137.90072	10597.9319	30200.46986	28729.7095	39845.64185	97176.80128	57993.44644	82951.31628	8440.274007	59742.09383	36006.98024	15714.06822	17635.99942	28058.57988	4574.479484	15990.95393	18183.64581	16315.07772	20755.97732	22385.21153	45175.65483	32629.14639	24980.49535	34719.06391	17257.05051	8546.17842	9606.298323	7723.821637	7414.361836	32444.72712	16239.85991	23027.67931	11259.07374	116942.164	20377.95568	13862.20048	54519.94701	15293.97547	28712.32556	14782.93605	8668.512419	14281.6824	17222.59781	25339.89198	24616.98144	58379.01702	15074.53502	29695.46545	39512.95205	10651.26132	21912.23907	51800.05777	54719.6742	35449.2335	64846.20313	82585.68661	73538.1346	80064.5168	68891.02994
K00383	402	440.2704762	503.56	348.5	1327	174.5	1082	686.2422222	1534.285714	1560.02	723.8571429	3483.077143	625.2857143	461.3571429	779.7857143	37.5	237.5	1642.285714	511.6428571	1299.368571	498.5714286	1933.428571	639.2142857	2507.714286	13972.64286	2034.5	7284.5	7666.488095	456.5714286	1340.571429	2404.84	1370	4716.095238	288	3821.880952	3169.642857	5477.261905	11167.00857	1848.166667	6635.52	557.6428571	1850.297143	354.7142857	423.5238095	443.8628571	633.7857143	248.2857143	500.7142857	400	749.5714286	343.1428571	653.5	1194.785714	935.0142857	834.2142857	1297.785714	849.5	184.2142857	373.3485714	357	378.8371429	126.2857143	778	1000.02	554.4285714	18901.52	214.0714286	332.8571429	91.35714286	685.66	1127.714286	181.5714286	215	987.2857143	470.4285714	602	918.8571429	844	1270.712121	1138	2754.094286	275.2142857	2921.214286	4880.595238	7235.390476	2320.857143	2951.94	8928.231429	8102.4	4129.642857	9769.285714
K00384	30420.178	19851.04226	17667.95993	22555.28551	25577.09935	22345.98519	50790.45346	22056.3922	51173.14257	18317.26553	16280.8636	29656.36021	19439.62809	26428.26232	23157.17712	11131.42607	11243.59183	24579.673	24739.98281	19916.17264	54478.79676	22773.74722	25962.7727	164721.8626	154287.1115	92350.09585	194783.8645	157521.3282	115814.9811	127979.7336	95231.74936	59138.6908	139091.0242	56363.16283	69141.66633	65210.72525	77651.80837	146695.2104	80756.9101	138494.0889	75151.1058	69963.3803	61842.36305	54415.73267	70418.85807	86405.43369	19491.43773	44720.9562	26793.2516	45962.19716	53393.24578	26783.50423	65618.8044	65791.499	62423.68896	60539.12534	53985.58256	61520.18116	41476.26276	53057.57723	38231.96713	43615.83577	44619.67776	62322.14329	50135.13061	126582.989	53594.21936	50090.22857	69770.62672	38884.70244	55092.06	100200.8288	41010.83181	35239.30776	41719.62686	116732.0635	57917.60856	63874.68866	35175.70732	42306.53012	59737.22117	19843.34466	73468.2836	90599.82126	98225.72956	69358.71634	77727.33719	86525.81795	104394.2443	107501.0796	75277.13151
K00385	654	885.08	510.56	348.5	1327	175.6428571	1154.065681	679.9565079	3296.142857	1604.353333	721	3349.458095	592.4545455	417.8333333	244.5	38.83333333	69.5	1594.666667	556.5	1314.273333	511.6666667	2679.952381	618.5	2422	17524.83333	61389.95455	7290.954545	8562.761905	932.3333333	1508.515152	4906.554286	1607.666667	5401.619048	401.3333333	4299.5	4074.738095	5114.979475	11722.86571	1852.02381	7442.186667	539.0238095	1627.582857	5873	448.3333333	1050.672381	669.3571429	187.4285714	406	1099.666667	481	1738.666667	606.5	1067.833333	2069.395238	4506.166667	692.5	2865.452381	40.5	323.92	403.1428571	247.98	8137	1286.619048	1004.305714	383	18896.52	201.1666667	1037.666667	79.5	655.3266667	1085.333333	522.3333333	91	1107	460.8571429	678.6666667	749.0952381	12340.33333	1126.712121	5191.047619	1877.522857	1316.166667	1468.5	5407.738095	6440.67619	2541.333333	30996.84476	20091.13619	9788.209524	4311.642857	9754
K00390	6819.142857	4153.651429	4135.452857	2887.857143	8706.321429	2451.214286	6640.494253	4141.305714	11145.96429	8967.353333	5043.921429	19816.56921	4073.363276	1386.333333	1893.5	150.3333333	501.9285714	9952.02381	4330.392857	8720.844762	3004.880952	12972.38095	4084.928571	14001.14286	79754.34127	70254.74026	44084.39899	37287.11905	3192.261905	10647.99531	28421.62571	3252.238095	29279.21429	711.1190476	21761.08333	14943.38095	29970.97947	48260.22286	9449.02381	34664.79381	2905.630952	11287.44	6926.785714	2452.52381	2615.958095	9626.607143	1828.928571	3105.5	3266.988095	3882.892857	3471.77381	3217.071429	6306.404762	8096.609524	9206.166667	10283.97143	7910.445238	527.6428571	2915.741429	4203.142857	3413.98	8809.75	5387.369048	6166.555714	2531.928571	115247.52	1337.738095	2359.27381	1167.321429	10375.04095	3784.511905	2084.011905	1335.714286	6455.75	2658.25	9389.52381	4430.630952	16367.83333	7128.104978	11221.40476	13769.05857	2507.238095	11739.78571	24358.7381	36371.30714	16150.33333	35555.59476	67230.13619	52246.56667	24307.4881	54509.96429
K00392	7190.568182	3680.916667	3681.75	2507.5	5942	1202.25	5526.166667	3649.840909	9720	7439.333333	4340.5	16574.66667	3490.25	1020.583333	1857	109.3333333	503.25	8511.166667	3839.25	7533.583333	2857.666667	11359.16667	3675.318182	12009	67287.08333	26295	36613.75	29700.91667	3692.833333	10206.58333	25792.75	2931.166667	24412.66667	886.5833333	18141.58333	12133.16667	24946.08333	38220.25	7465.25	27867.16667	2411.416667	9759	6564	2403.280303	2295.666667	3827	1696.75	2394.25	2754.666667	803	2935.416667	2599.5	4925.583333	5721.416667	8565.666667	12856.5	6619.666667	476	2768	4188.75	3257.5	8890	4894.333333	5128.75	2137	96346.5	1143.166667	2070.666667	1002.25	9718.666667	3134.333333	2125.333333	1233	5500	1975.5	8781.666667	3680.416667	15282.33333	6423.75	9964.083333	11743	2385.416667	7441.25	19297.25	29201.75	14114.33333	34025.33333	58214.08333	44196.16667	20344.38636	44817.5
K00394	321.8181818	163.2	597.9047619	9.333333333	350.4	157.2	156	104.2909091	159.1142857	383	2.4	68.4	10.2	172.2	2412.380952	0	7.2	98.4	91.33333333	0	193.8	562.2	230.6181818	4.971428571	504.6	1503	110.4	381	1925.4	5.4	4434.457143	381.6	1157.057143	2971.666667	3	893.6571429	336.8857143	1478.07619	1694.180952	8469.857143	189.6	0	0	0.363636364	931.8666667	536.8	262.8	0	0	735.6	1446.6	0.857142857	1852.8	870	176.1428571	422.4	78.2	0	67.14285714	19.8	167.7714286	946.8	0	479.6666667	216.5142857	10.8	0	0	1882.2	3218.247619	1192.2	552	0	18.57142857	927.8285714	45	127.5714286	0.857142857	188	27.6	249.3333333	1016.4	2323.019048	1557.6	646.8	5.857142857	0	3.6	31.8	119.4363636	141.6
K00395	321.8181818	163.2	597.9047619	9.333333333	350.4	157.2	156	104.2909091	159.1142857	383	2.4	68.4	10.2	172.2	2412.380952	0	7.2	98.4	91.33333333	0	193.8	562.2	230.6181818	4.971428571	504.6	1503	110.4	381	1925.4	5.4	4434.457143	381.6	1157.057143	2971.666667	3	893.6571429	336.8857143	1478.07619	1694.180952	8469.857143	189.6	0	0	0.363636364	931.8666667	536.8	262.8	0	0	735.6	1446.6	0.857142857	1852.8	870	176.1428571	422.4	78.2	0	67.14285714	19.8	167.7714286	946.8	0	479.6666667	216.5142857	10.8	0	0	1882.2	3218.247619	1192.2	552	0	18.57142857	927.8285714	45	127.5714286	0.857142857	188	27.6	249.3333333	1016.4	2323.019048	1557.6	646.8	5.857142857	0	3.6	31.8	119.4363636	141.6
K00399	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1208.5	0	241.5	0	9287	316	0	0	762	0	24	55
K00401	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1208.5	0	241.5	0	9287	316	0	0	762	0	24	55
K00402	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1208.5	0	241.5	0	9287	316	0	0	762	0	24	55
K00411	0	0	0	0	0	0	0	0	0	0	0	1.111111111	1.898989899	0	0	0	0	0	0	0	0	0	0	0	8.222222222	42257.45455	29.8989899	0	0	12.62626263	0	0	0.666666667	0	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2.666666667	0
K00432	6599	3222.833333	4479.571429	3182	8874	1181.142857	5591	4966.714286	8880.857143	7819	4286	16688.82143	3638	1129	3174.714286	108	639	10552	3810	7587	4144.5	10951.28571	4409	26058.57143	63982	9055.75	36460	33521.34524	3142	10392.42857	23633.57143	3206	23619.80952	2105	19108.91667	14073.42857	25842.19048	39163.67857	7291.238095	28134.85714	4200.857143	9694.5	1394	3156	2908.285714	4669.857143	1767.428571	3116	3116	803	2355	2622.857143	5021	7438.428571	5226.142857	9982	6452.285714	1435	3997.892857	3918.142857	3258.571429	1364	5704.285714	5451.785714	2984.214286	96370	1504	2054	946	10515.71429	3452.75	1962	1291	5520.821429	3052.285714	8682	3985.25	3729.857143	7308	6048.714286	11857.14286	1053	9755.285714	19946.57143	30982.64286	13551.10714	5897.571429	46995.14286	42387.39286	22697.14286	44735
K00436	0	0	93	0	0	0	0	0	0	32	0	82	15	322	529	0	168	42	0	4	0	0	21	26	2413	15	0	26	22	10	3	978	22	241	71	13	53	23	0	2	10	23	24	14	31	213	22	25	0	0	0	29	110	15	6	414	8	0	54	38	42	54	15	0	27	0	0	0	15	93	49	47	32	7	3	19	76	47	146	0	15	10	1401	12	739	0	0	0	18	0	6
K00440	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1203.5	0	241.5	0	9287	316	0	0	762	0	24	55
K00441	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1203.5	0	241.5	0	9287	316	0	0	762	0	24	55
K00442	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1203.5	0	241.5	0	9287	316	0	0	762	0	24	55
K00443	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1203.5	0	241.5	0	9287	316	0	0	762	0	24	55
